poll_interval_id,poll_date,next_poll_date,afd_support_t,party_clean,party_support_t,party_support_t_minus_1,party_support_change,party_support_change_abs,mean_populism_score,mean_populism_sum,mean_gal_tan_score,mean_P1_people,mean_P2_anti_elite,mean_P3_outgroup,mean_G1_environment,mean_G2_migration,mean_G3_society,mean_G4_civil_rights,mean_G5_cosmopolitanism,n_speeches_environment,n_speeches_migration,n_speeches_society,n_speeches_civil_rights,n_speeches_cosmopolitanism,n_speeches,n_speeches_with_gal_tan,mean_word_count,is_mainstream_party,is_afd,afd_proximity_ordinal,afd_proximity_label,share_environment_of_party_speeches,share_migration_of_party_speeches,share_society_of_party_speeches,share_civil_rights_of_party_speeches,share_cosmopolitanism_of_party_speeches,n_mainstream_speeches,n_mainstream_speeches_environment,n_mainstream_speeches_migration,n_mainstream_speeches_society,n_mainstream_speeches_civil_rights,n_mainstream_speeches_cosmopolitanism,share_environment_of_mainstream_speeches,share_migration_of_mainstream_speeches,share_society_of_mainstream_speeches,share_civil_rights_of_mainstream_speeches,share_cosmopolitanism_of_mainstream_speeches,share_party_of_mainstream_environment_speeches,share_party_of_mainstream_migration_speeches,share_party_of_mainstream_society_speeches,share_party_of_mainstream_civil_rights_speeches,share_party_of_mainstream_cosmopolitanism_speeches,government_label_interval,is_government,is_opposition,wahlperiode,wahlperiode_cat,poll_year,poll_month,interval_length_days,afd_mean_populism_score,afd_mean_populism_sum,afd_mean_gal_tan_score,afd_mean_P1_people,afd_mean_P2_anti_elite,afd_mean_P3_outgroup,afd_mean_G1_environment,afd_mean_G2_migration,afd_mean_G3_society,afd_mean_G4_civil_rights,afd_mean_G5_cosmopolitanism,afd_n_speeches,afd_n_speeches_with_gal_tan,afd_n_speeches_environment,afd_n_speeches_migration,afd_n_speeches_society,afd_n_speeches_civil_rights,afd_n_speeches_cosmopolitanism,afd_share_environment_of_party_speeches,afd_share_migration_of_party_speeches,afd_share_society_of_party_speeches,afd_share_civil_rights_of_party_speeches,afd_share_cosmopolitanism_of_party_speeches,populism_distance_to_afd,populism_sum_distance_to_afd,gal_tan_distance_to_afd,P1_people_distance_to_afd,P2_anti_elite_distance_to_afd,P3_outgroup_distance_to_afd,G1_environment_distance_to_afd,G2_migration_distance_to_afd,G3_society_distance_to_afd,G4_civil_rights_distance_to_afd,G5_cosmopolitanism_distance_to_afd,cluster_id,electoral_loss,afd_support_c,electoral_loss_c,afd_x_loss
156,2024-05-30,2024-07-04,18,spd,15.000,15.000,0.000,0.000,0.241,0.724,1.678,0.189,0.392,0.143,1.857,2.881,0.667,1.853,1.330,63,59,24,68,103,217,171,662.101,True,False,2.000,SPD,0.290,0.272,0.111,0.313,0.475,753,191,179,65,218,342,0.084,0.078,0.032,0.090,0.137,0.330,0.330,0.369,0.312,0.301,Regierung,1.000,0.000,20.000,WP20,2024,5,35,1.105,3.316,7.711,1.061,1.490,0.765,8.667,8.771,8.630,7.341,8.153,98,86,27,48,27,41,72,0.276,0.490,0.276,0.418,0.735,0.864,2.593,6.033,0.872,1.098,0.622,6.810,5.889,7.963,5.489,6.823,4,-0.000,3.464,-0.014,-0.047
157,2024-07-04,2024-08-08,17,cdu/csu,31.000,31.000,0.000,0.000,0.329,0.986,3.690,0.239,0.592,0.155,4.235,7.750,3.111,3.818,3.185,17,8,9,22,27,71,53,572.211,True,False,4.000,CDU/CSU,0.239,0.113,0.127,0.310,0.380,220,64,18,43,76,81,0.077,0.036,0.041,0.100,0.123,0.266,0.444,0.209,0.289,0.333,Opposition,0.000,1.000,20.000,WP20,2024,7,35,1.043,3.129,7.490,1.129,1.548,0.452,9.167,9.000,8.625,6.933,7.360,31,29,12,7,8,15,25,0.387,0.226,0.258,0.484,0.806,0.714,2.143,3.799,0.890,0.957,0.297,4.931,1.250,5.514,3.115,4.175,0,-0.000,2.464,-0.014,-0.034
157,2024-07-04,2024-08-08,17,fdp,5.000,4.000,1.000,1.000,0.124,0.371,1.989,0.086,0.257,0.029,3.000,7.000,1.000,2.000,1.500,11,1,7,11,12,35,29,559.057,True,False,3.000,FDP,0.314,0.029,0.200,0.314,0.343,220,64,18,43,76,81,0.050,0.005,0.032,0.050,0.055,0.172,0.056,0.163,0.145,0.148,Regierung,1.000,0.000,20.000,WP20,2024,7,35,1.043,3.129,7.490,1.129,1.548,0.452,9.167,9.000,8.625,6.933,7.360,31,29,12,7,8,15,25,0.387,0.226,0.258,0.484,0.806,0.919,2.758,5.501,1.043,1.291,0.423,6.167,2.000,7.625,4.933,5.860,1,-1.000,2.464,-1.014,-2.497
157,2024-07-04,2024-08-08,17,grüne,13.000,14.000,-1.000,1.000,0.157,0.472,0.917,0.083,0.306,0.083,0.846,2.333,0.444,0.923,0.938,13,3,9,13,16,36,31,583.389,True,False,1.000,Bündnis 90/Die Grünen,0.361,0.083,0.250,0.361,0.444,220,64,18,43,76,81,0.059,0.014,0.041,0.059,0.073,0.203,0.167,0.209,0.171,0.198,Regierung,1.000,0.000,20.000,WP20,2024,7,35,1.043,3.129,7.490,1.129,1.548,0.452,9.167,9.000,8.625,6.933,7.360,31,29,12,7,8,15,25,0.387,0.226,0.258,0.484,0.806,0.886,2.657,6.573,1.046,1.243,0.368,8.321,6.667,8.181,6.010,6.423,2,1.000,2.464,0.986,2.430
157,2024-07-04,2024-08-08,17,linke,3.000,3.000,0.000,0.000,0.571,1.714,0.636,0.571,1.071,0.071,0.667,,0.250,0.833,0.667,3,0,4,6,3,14,11,350.929,True,False,0.000,Die Linke,0.214,0.000,0.286,0.429,0.214,220,64,18,43,76,81,0.014,0.000,0.018,0.027,0.014,0.047,0.000,0.093,0.079,0.037,Opposition,0.000,1.000,20.000,WP20,2024,7,35,1.043,3.129,7.490,1.129,1.548,0.452,9.167,9.000,8.625,6.933,7.360,31,29,12,7,8,15,25,0.387,0.226,0.258,0.484,0.806,0.472,1.415,6.853,0.558,0.477,0.380,8.500,,8.375,6.100,6.693,3,-0.000,2.464,-0.014,-0.034
157,2024-07-04,2024-08-08,17,spd,14.000,15.000,-1.000,1.000,0.172,0.516,1.590,0.141,0.281,0.094,1.900,3.500,1.429,1.125,1.522,20,6,14,24,23,64,52,626.797,True,False,2.000,SPD,0.312,0.094,0.219,0.375,0.359,220,64,18,43,76,81,0.091,0.027,0.064,0.109,0.105,0.312,0.333,0.326,0.316,0.284,Regierung,1.000,0.000,20.000,WP20,2024,7,35,1.043,3.129,7.490,1.129,1.548,0.452,9.167,9.000,8.625,6.933,7.360,31,29,12,7,8,15,25,0.387,0.226,0.258,0.484,0.806,0.871,2.613,5.900,0.988,1.267,0.358,7.267,5.500,7.196,5.808,5.838,4,1.000,2.464,0.986,2.430
159,2024-09-05,2024-10-10,17,cdu/csu,33.000,32.000,1.000,1.000,0.474,1.422,4.750,0.374,0.920,0.128,5.397,7.182,4.500,4.914,4.609,58,33,6,35,69,187,114,654.636,True,False,4.000,CDU/CSU,0.310,0.176,0.032,0.187,0.369,607,205,128,50,149,262,0.096,0.054,0.010,0.058,0.114,0.283,0.258,0.120,0.235,0.263,Opposition,0.000,1.000,20.000,WP20,2024,9,35,1.184,3.552,8.209,1.198,1.729,0.625,8.658,9.171,8.619,7.824,8.216,96,82,38,35,21,34,74,0.396,0.365,0.219,0.354,0.771,0.710,2.130,3.459,0.824,0.809,0.497,3.261,1.990,4.119,2.909,3.608,0,-1.000,2.464,-1.014,-2.497
159,2024-09-05,2024-10-10,17,fdp,4.000,5.000,-1.000,1.000,0.199,0.596,3.353,0.079,0.382,0.135,4.038,5.667,1.167,3.526,3.122,26,15,6,19,41,89,58,630.337,True,False,3.000,FDP,0.292,0.169,0.067,0.213,0.461,607,205,128,50,149,262,0.043,0.025,0.010,0.031,0.068,0.127,0.117,0.120,0.128,0.156,Regierung,1.000,0.000,20.000,WP20,2024,9,35,1.184,3.552,8.209,1.198,1.729,0.625,8.658,9.171,8.619,7.824,8.216,96,82,38,35,21,34,74,0.396,0.365,0.219,0.354,0.771,0.986,2.957,4.855,1.119,1.347,0.490,4.619,3.505,7.452,4.297,5.094,1,1.000,2.464,0.986,2.430
159,2024-09-05,2024-10-10,17,grüne,11.000,12.000,-1.000,1.000,0.249,0.746,1.358,0.202,0.456,0.088,0.956,2.321,0.600,1.788,1.185,45,28,10,33,54,114,91,599.360,True,False,1.000,Bündnis 90/Die Grünen,0.395,0.246,0.088,0.289,0.474,607,205,128,50,149,262,0.074,0.046,0.016,0.054,0.089,0.220,0.219,0.200,0.221,0.206,Regierung,1.000,0.000,20.000,WP20,2024,9,35,1.184,3.552,8.209,1.198,1.729,0.625,8.658,9.171,8.619,7.824,8.216,96,82,38,35,21,34,74,0.396,0.365,0.219,0.354,0.771,0.935,2.806,6.851,0.996,1.273,0.537,7.702,6.850,8.019,6.036,7.031,2,1.000,2.464,0.986,2.430
159,2024-09-05,2024-10-10,17,spd,15.000,15.000,0.000,0.000,0.216,0.648,1.606,0.199,0.369,0.080,1.556,2.884,0.739,1.755,1.247,63,43,23,49,85,176,136,664.352,True,False,2.000,SPD,0.358,0.244,0.131,0.278,0.483,607,205,128,50,149,262,0.104,0.071,0.038,0.081,0.140,0.307,0.336,0.460,0.329,0.324,Regierung,1.000,0.000,20.000,WP20,2024,9,35,1.184,3.552,8.209,1.198,1.729,0.625,8.658,9.171,8.619,7.824,8.216,96,82,38,35,21,34,74,0.396,0.365,0.219,0.354,0.771,0.968,2.904,6.603,0.999,1.360,0.545,7.102,6.288,7.880,6.068,6.969,4,-0.000,2.464,-0.014,-0.034
160,2024-10-10,2024-10-31,17,cdu/csu,31.000,33.000,-2.000,2.000,0.386,1.157,4.340,0.331,0.678,0.149,6.579,7.500,2.200,4.091,4.273,19,16,5,33,44,121,71,639.488,True,False,4.000,CDU/CSU,0.157,0.132,0.041,0.273,0.364,460,78,97,45,148,169,0.041,0.035,0.011,0.072,0.096,0.244,0.165,0.111,0.223,0.260,Opposition,0.000,1.000,20.000,WP20,2024,10,21,0.964,2.893,7.394,1.000,1.393,0.500,8.786,8.647,8.083,6.650,7.611,56,42,14,17,12,20,36,0.250,0.304,0.214,0.357,0.643,0.579,1.736,3.054,0.669,0.715,0.351,2.207,1.147,5.883,2.559,3.338,0,2.000,2.464,1.986,4.894
160,2024-10-10,2024-10-31,17,fdp,3.000,4.000,-1.000,1.000,0.210,0.629,3.616,0.071,0.300,0.257,5.333,6.500,1.143,3.520,3.231,9,14,7,25,26,70,46,576.629,True,False,3.000,FDP,0.129,0.200,0.100,0.357,0.371,460,78,97,45,148,169,0.020,0.030,0.015,0.054,0.057,0.115,0.144,0.156,0.169,0.154,Regierung,1.000,0.000,20.000,WP20,2024,10,21,0.964,2.893,7.394,1.000,1.393,0.500,8.786,8.647,8.083,6.650,7.611,56,42,14,17,12,20,36,0.250,0.304,0.214,0.357,0.643,0.755,2.264,3.779,0.929,1.093,0.243,3.452,2.147,6.940,3.130,4.380,1,1.000,2.464,0.986,2.430
160,2024-10-10,2024-10-31,17,grüne,13.000,11.000,2.000,2.000,0.264,0.791,1.620,0.198,0.418,0.176,0.923,2.931,0.400,2.143,1.400,26,29,15,35,40,91,74,561.780,True,False,1.000,Bündnis 90/Die Grünen,0.286,0.319,0.165,0.385,0.440,460,78,97,45,148,169,0.057,0.063,0.033,0.076,0.087,0.333,0.299,0.333,0.236,0.237,Regierung,1.000,0.000,20.000,WP20,2024,10,21,0.964,2.893,7.394,1.000,1.393,0.500,8.786,8.647,8.083,6.650,7.611,56,42,14,17,12,20,36,0.250,0.304,0.214,0.357,0.643,0.701,2.102,5.774,0.802,0.975,0.324,7.863,5.716,7.683,4.507,6.211,2,-2.000,2.464,-2.014,-4.961
160,2024-10-10,2024-10-31,17,linke,3.000,3.000,0.000,0.000,0.467,1.400,0.769,0.429,0.857,0.114,0.400,1.000,0.000,0.625,0.778,5,4,6,8,9,35,18,345.714,True,False,0.000,Die Linke,0.143,0.114,0.171,0.229,0.257,460,78,97,45,148,169,0.011,0.009,0.013,0.017,0.020,0.064,0.041,0.133,0.054,0.053,Opposition,0.000,1.000,20.000,WP20,2024,10,21,0.964,2.893,7.394,1.000,1.393,0.500,8.786,8.647,8.083,6.650,7.611,56,42,14,17,12,20,36,0.250,0.304,0.214,0.357,0.643,0.498,1.493,6.626,0.571,0.536,0.386,8.386,7.647,8.083,6.025,6.833,3,-0.000,2.464,-0.014,-0.034
160,2024-10-10,2024-10-31,17,spd,16.000,15.000,1.000,1.000,0.247,0.741,1.953,0.224,0.378,0.140,1.842,3.088,0.417,2.277,1.580,19,34,12,47,50,143,90,588.664,True,False,2.000,SPD,0.133,0.238,0.084,0.329,0.350,460,78,97,45,148,169,0.041,0.074,0.026,0.102,0.109,0.244,0.351,0.267,0.318,0.296,Regierung,1.000,0.000,20.000,WP20,2024,10,21,0.964,2.893,7.394,1.000,1.393,0.500,8.786,8.647,8.083,6.650,7.611,56,42,14,17,12,20,36,0.250,0.304,0.214,0.357,0.643,0.717,2.152,5.442,0.776,1.015,0.360,6.944,5.559,7.667,4.373,6.031,4,-1.000,2.464,-1.014,-2.497
161,2024-10-31,2024-11-07,17,cdu/csu,34.000,31.000,3.000,3.000,0.367,1.100,4.071,0.400,0.700,0.000,5.167,,,1.000,3.400,6,0,0,1,5,10,7,597.300,True,False,4.000,CDU/CSU,0.600,0.000,0.000,0.100,0.500,34,22,0,1,2,16,0.176,0.000,0.000,0.029,0.147,0.273,,0.000,0.500,0.312,Opposition,0.000,1.000,20.000,WP20,2024,10,7,1.067,3.200,8.417,1.200,1.600,0.400,8.667,7.000,8.667,9.000,8.000,5,5,3,1,3,2,4,0.600,0.200,0.600,0.400,0.800,0.700,2.100,4.345,0.800,0.900,0.400,3.500,,,8.000,4.600,0,-3.000,2.464,-3.014,-7.425
161,2024-10-31,2024-11-07,17,fdp,4.000,3.000,1.000,1.000,0.200,0.600,3.375,0.200,0.400,0.000,5.000,,,,2.250,3,0,0,0,4,5,4,574.200,True,False,3.000,FDP,0.600,0.000,0.000,0.000,0.800,34,22,0,1,2,16,0.088,0.000,0.000,0.000,0.118,0.136,,0.000,0.000,0.250,Regierung,1.000,0.000,20.000,WP20,2024,10,7,1.067,3.200,8.417,1.200,1.600,0.400,8.667,7.000,8.667,9.000,8.000,5,5,3,1,3,2,4,0.600,0.200,0.600,0.400,0.800,0.867,2.600,5.042,1.000,1.200,0.400,3.667,,,,5.750,1,-1.000,2.464,-1.014,-2.497
161,2024-10-31,2024-11-07,17,grüne,11.000,13.000,-2.000,2.000,0.238,0.714,1.900,0.143,0.571,0.000,2.200,,,,1.333,5,0,0,0,3,7,5,543.429,True,False,1.000,Bündnis 90/Die Grünen,0.714,0.000,0.000,0.000,0.429,34,22,0,1,2,16,0.147,0.000,0.000,0.000,0.088,0.227,,0.000,0.000,0.188,Regierung,1.000,0.000,20.000,WP20,2024,10,7,1.067,3.200,8.417,1.200,1.600,0.400,8.667,7.000,8.667,9.000,8.000,5,5,3,1,3,2,4,0.600,0.200,0.600,0.400,0.800,0.829,2.486,6.517,1.057,1.029,0.400,6.467,,,,6.667,2,2.000,2.464,1.986,4.894
161,2024-10-31,2024-11-07,17,spd,16.000,16.000,0.000,0.000,0.185,0.556,1.857,0.000,0.444,0.111,2.000,,1.000,0.000,2.250,6,0,1,1,4,9,7,736.889,True,False,2.000,SPD,0.667,0.000,0.111,0.111,0.444,34,22,0,1,2,16,0.176,0.000,0.029,0.029,0.118,0.273,,1.000,0.500,0.250,Regierung,1.000,0.000,20.000,WP20,2024,10,7,1.067,3.200,8.417,1.200,1.600,0.400,8.667,7.000,8.667,9.000,8.000,5,5,3,1,3,2,4,0.600,0.200,0.600,0.400,0.800,0.881,2.644,6.560,1.200,1.156,0.289,6.667,,7.667,9.000,5.750,4,-0.000,2.464,-0.014,-0.034
162,2024-11-07,2024-11-21,18,cdu/csu,34.000,34.000,0.000,0.000,0.626,1.879,4.410,0.545,1.000,0.333,5.833,6.500,4.000,4.533,3.636,6,6,4,15,22,33,26,690.152,True,False,4.000,CDU/CSU,0.182,0.182,0.121,0.455,0.667,131,26,20,21,59,78,0.046,0.046,0.031,0.115,0.168,0.231,0.300,0.190,0.254,0.282,Opposition,0.000,1.000,20.000,WP20,2024,11,14,1.431,4.294,8.430,1.588,1.765,0.941,9.600,9.000,9.333,7.900,8.733,17,16,10,11,6,10,15,0.588,0.647,0.353,0.588,0.882,0.805,2.415,4.020,1.043,0.765,0.608,3.767,2.500,5.333,3.367,5.097,0,-0.000,3.464,-0.014,-0.047
162,2024-11-07,2024-11-21,18,fdp,5.000,4.000,1.000,1.000,0.300,0.900,3.060,0.250,0.550,0.100,5.000,5.000,4.500,2.429,2.818,4,2,4,7,11,20,14,715.950,True,False,3.000,FDP,0.200,0.100,0.200,0.350,0.550,131,26,20,21,59,78,0.031,0.015,0.031,0.053,0.084,0.154,0.100,0.190,0.119,0.141,Regierung,1.000,0.000,20.000,WP20,2024,11,14,1.431,4.294,8.430,1.588,1.765,0.941,9.600,9.000,9.333,7.900,8.733,17,16,10,11,6,10,15,0.588,0.647,0.353,0.588,0.882,1.131,3.394,5.371,1.338,1.215,0.841,4.600,4.000,4.833,5.471,5.915,1,-1.000,3.464,-1.014,-3.511
162,2024-11-07,2024-11-21,18,grüne,12.000,11.000,1.000,1.000,0.192,0.577,1.147,0.154,0.269,0.154,1.000,2.333,1.000,1.182,1.000,7,3,5,11,17,26,22,612.615,True,False,1.000,Bündnis 90/Die Grünen,0.269,0.115,0.192,0.423,0.654,131,26,20,21,59,78,0.053,0.023,0.038,0.084,0.130,0.269,0.150,0.238,0.186,0.218,Regierung,1.000,0.000,20.000,WP20,2024,11,14,1.431,4.294,8.430,1.588,1.765,0.941,9.600,9.000,9.333,7.900,8.733,17,16,10,11,6,10,15,0.588,0.647,0.353,0.588,0.882,1.239,3.717,7.283,1.434,1.495,0.787,8.600,6.667,8.333,6.718,7.733,2,-1.000,3.464,-1.014,-3.511
162,2024-11-07,2024-11-21,18,spd,16.000,16.000,0.000,0.000,0.188,0.564,1.576,0.077,0.282,0.205,1.375,3.556,0.714,1.227,1.167,8,9,7,22,24,39,33,709.436,True,False,2.000,SPD,0.205,0.231,0.179,0.564,0.615,131,26,20,21,59,78,0.061,0.069,0.053,0.168,0.183,0.308,0.450,0.333,0.373,0.308,Regierung,1.000,0.000,20.000,WP20,2024,11,14,1.431,4.294,8.430,1.588,1.765,0.941,9.600,9.000,9.333,7.900,8.733,17,16,10,11,6,10,15,0.588,0.647,0.353,0.588,0.882,1.243,3.730,6.854,1.511,1.483,0.736,8.225,5.444,8.619,6.673,7.567,4,-0.000,3.464,-0.014,-0.047
163,2024-11-21,2024-12-05,19,cdu/csu,33.000,34.000,-1.000,1.000,0.500,1.500,4.250,0.417,1.083,0.000,8.000,8.000,0.000,1.750,5.800,5,1,3,4,5,12,8,618.083,True,False,4.000,CDU/CSU,0.417,0.083,0.250,0.333,0.417,42,18,2,5,9,15,0.119,0.024,0.071,0.095,0.119,0.278,0.500,0.600,0.444,0.333,Opposition,0.000,1.000,20.000,WP20,2024,11,14,1.111,3.333,8.562,1.333,1.833,0.167,9.000,8.000,,7.500,8.000,6,4,3,1,0,2,3,0.500,0.167,0.000,0.333,0.500,0.611,1.833,4.312,0.917,0.750,0.167,1.000,0.000,,5.750,2.200,0,1.000,4.464,0.986,4.403
163,2024-11-21,2024-12-05,19,fdp,4.000,5.000,-1.000,1.000,0.238,0.714,5.000,0.143,0.571,0.000,8.000,,,2.000,4.750,3,0,0,1,4,7,5,758.714,True,False,3.000,FDP,0.429,0.000,0.000,0.143,0.571,42,18,2,5,9,15,0.071,0.000,0.000,0.024,0.095,0.167,0.000,0.000,0.111,0.267,Regierung,1.000,0.000,20.000,WP20,2024,11,14,1.111,3.333,8.562,1.333,1.833,0.167,9.000,8.000,,7.500,8.000,6,4,3,1,0,2,3,0.500,0.167,0.000,0.333,0.500,0.873,2.619,3.562,1.190,1.262,0.167,1.000,,,5.500,3.250,1,1.000,4.464,0.986,4.403
163,2024-11-21,2024-12-05,19,grüne,14.000,12.000,2.000,2.000,0.333,1.000,1.400,0.375,0.625,0.000,1.500,,1.000,0.000,2.000,4,0,1,1,1,8,5,563.125,True,False,1.000,Bündnis 90/Die Grünen,0.500,0.000,0.125,0.125,0.125,42,18,2,5,9,15,0.095,0.000,0.024,0.024,0.024,0.222,0.000,0.200,0.111,0.067,Regierung,1.000,0.000,20.000,WP20,2024,11,14,1.111,3.333,8.562,1.333,1.833,0.167,9.000,8.000,,7.500,8.000,6,4,3,1,0,2,3,0.500,0.167,0.000,0.333,0.500,0.778,2.333,7.162,0.958,1.208,0.167,7.500,,,7.500,6.000,2,-2.000,4.464,-2.014,-8.989
163,2024-11-21,2024-12-05,19,spd,14.000,16.000,-2.000,2.000,0.364,1.091,1.833,0.273,0.727,0.091,1.600,8.000,0.000,2.000,2.000,5,1,1,3,5,11,8,688.182,True,False,2.000,SPD,0.455,0.091,0.091,0.273,0.455,42,18,2,5,9,15,0.119,0.024,0.024,0.071,0.119,0.278,0.500,0.200,0.333,0.333,Regierung,1.000,0.000,20.000,WP20,2024,11,14,1.111,3.333,8.562,1.333,1.833,0.167,9.000,8.000,,7.500,8.000,6,4,3,1,0,2,3,0.500,0.167,0.000,0.333,0.500,0.747,2.242,6.729,1.061,1.106,0.076,7.400,0.000,,5.500,6.000,4,2.000,4.464,1.986,8.867
164,2024-12-05,2024-12-19,18,cdu/csu,32.000,33.000,-1.000,1.000,0.376,1.127,3.975,0.278,0.734,0.114,5.385,6.100,6.091,4.000,3.929,13,10,11,32,28,79,54,667.532,True,False,4.000,CDU/CSU,0.165,0.127,0.139,0.405,0.354,259,54,32,43,109,103,0.050,0.039,0.042,0.124,0.108,0.241,0.312,0.256,0.294,0.272,Opposition,0.000,1.000,20.000,WP20,2024,12,14,1.117,3.350,7.560,1.350,1.625,0.375,8.833,8.733,8.091,6.778,8.200,40,36,12,15,11,18,25,0.300,0.375,0.275,0.450,0.625,0.741,2.223,3.585,1.072,0.891,0.261,3.449,2.633,2.000,2.778,4.271,0,1.000,3.464,0.986,3.417
164,2024-12-05,2024-12-19,18,fdp,4.000,4.000,0.000,0.000,0.233,0.700,2.935,0.100,0.475,0.125,6.444,4.250,0.250,2.286,2.300,9,4,4,14,20,40,31,605.825,True,False,3.000,FDP,0.225,0.100,0.100,0.350,0.500,259,54,32,43,109,103,0.035,0.015,0.015,0.054,0.077,0.167,0.125,0.093,0.128,0.194,Regierung,1.000,0.000,20.000,WP20,2024,12,14,1.117,3.350,7.560,1.350,1.625,0.375,8.833,8.733,8.091,6.778,8.200,40,36,12,15,11,18,25,0.300,0.375,0.275,0.450,0.625,0.883,2.650,4.625,1.250,1.150,0.250,2.389,4.483,7.841,4.492,5.900,1,-0.000,3.464,-0.014,-0.047
164,2024-12-05,2024-12-19,18,grüne,14.000,14.000,0.000,0.000,0.283,0.850,1.579,0.275,0.450,0.125,1.500,4.375,1.111,1.667,1.095,12,8,9,21,21,40,35,622.975,True,False,1.000,Bündnis 90/Die Grünen,0.300,0.200,0.225,0.525,0.525,259,54,32,43,109,103,0.046,0.031,0.035,0.081,0.081,0.222,0.250,0.209,0.193,0.204,Regierung,1.000,0.000,20.000,WP20,2024,12,14,1.117,3.350,7.560,1.350,1.625,0.375,8.833,8.733,8.091,6.778,8.200,40,36,12,15,11,18,25,0.300,0.375,0.275,0.450,0.625,0.833,2.500,5.981,1.075,1.175,0.250,7.333,4.358,6.980,5.111,7.105,2,-0.000,3.464,-0.014,-0.047
164,2024-12-05,2024-12-19,18,linke,3.000,3.000,0.000,0.000,0.533,1.600,1.623,0.720,0.800,0.080,1.800,1.500,0.800,1.333,2.500,5,2,5,12,6,25,19,417.880,True,False,0.000,Die Linke,0.200,0.080,0.200,0.480,0.240,259,54,32,43,109,103,0.019,0.008,0.019,0.046,0.023,0.093,0.062,0.116,0.110,0.058,Opposition,0.000,1.000,20.000,WP20,2024,12,14,1.117,3.350,7.560,1.350,1.625,0.375,8.833,8.733,8.091,6.778,8.200,40,36,12,15,11,18,25,0.300,0.375,0.275,0.450,0.625,0.583,1.750,5.937,0.630,0.825,0.295,7.033,7.233,7.291,5.444,5.700,3,-0.000,3.464,-0.014,-0.047
164,2024-12-05,2024-12-19,18,spd,16.000,14.000,2.000,2.000,0.267,0.800,1.950,0.280,0.480,0.040,1.667,2.000,1.357,2.533,1.714,15,8,14,30,28,75,53,641.947,True,False,2.000,SPD,0.200,0.107,0.187,0.400,0.373,259,54,32,43,109,103,0.058,0.031,0.054,0.116,0.108,0.278,0.250,0.326,0.275,0.272,Regierung,1.000,0.000,20.000,WP20,2024,12,14,1.117,3.350,7.560,1.350,1.625,0.375,8.833,8.733,8.091,6.778,8.200,40,36,12,15,11,18,25,0.300,0.375,0.275,0.450,0.625,0.850,2.550,5.610,1.070,1.145,0.335,7.167,6.733,6.734,4.244,6.486,4,-2.000,3.464,-2.014,-6.975
165,2024-12-19,2025-01-09,19,cdu/csu,33.000,32.000,1.000,1.000,0.648,1.943,5.165,0.623,1.038,0.283,5.562,8.273,7.333,4.947,5.654,16,11,3,19,26,53,39,652.925,True,False,4.000,CDU/CSU,0.302,0.208,0.057,0.358,0.491,180,58,35,10,56,81,0.089,0.061,0.017,0.106,0.144,0.276,0.314,0.300,0.339,0.321,Opposition,0.000,1.000,20.000,WP20,2024,12,21,1.060,3.179,7.197,1.214,1.571,0.393,8.000,8.571,7.500,7.000,7.353,28,19,6,7,2,9,17,0.214,0.250,0.071,0.321,0.607,0.412,1.235,2.033,0.592,0.534,0.110,2.438,0.299,0.167,2.053,1.699,0,-1.000,4.464,-1.014,-4.525
165,2024-12-19,2025-01-09,19,fdp,3.000,4.000,-1.000,1.000,0.333,1.000,3.142,0.214,0.643,0.143,6.333,5.600,4.000,1.600,2.200,6,5,2,10,15,28,20,621.821,True,False,3.000,FDP,0.214,0.179,0.071,0.357,0.536,180,58,35,10,56,81,0.033,0.028,0.011,0.056,0.083,0.103,0.143,0.200,0.179,0.185,Regierung,1.000,0.000,20.000,WP20,2024,12,21,1.060,3.179,7.197,1.214,1.571,0.393,8.000,8.571,7.500,7.000,7.353,28,19,6,7,2,9,17,0.214,0.250,0.071,0.321,0.607,0.726,2.179,4.056,1.000,0.929,0.250,1.667,2.971,3.500,5.400,5.153,1,1.000,4.464,0.986,4.403
165,2024-12-19,2025-01-09,19,grüne,14.000,14.000,0.000,0.000,0.381,1.143,1.714,0.286,0.686,0.171,1.400,2.375,1.667,2.000,1.000,15,8,3,12,15,35,28,631.714,True,False,1.000,Bündnis 90/Die Grünen,0.429,0.229,0.086,0.343,0.429,180,58,35,10,56,81,0.083,0.044,0.017,0.067,0.083,0.259,0.229,0.300,0.214,0.185,Regierung,1.000,0.000,20.000,WP20,2024,12,21,1.060,3.179,7.197,1.214,1.571,0.393,8.000,8.571,7.500,7.000,7.353,28,19,6,7,2,9,17,0.214,0.250,0.071,0.321,0.607,0.679,2.036,5.483,0.929,0.886,0.221,6.600,6.196,5.833,5.000,6.353,2,-0.000,4.464,-0.014,-0.061
165,2024-12-19,2025-01-09,19,linke,3.000,3.000,0.000,0.000,0.548,1.643,1.389,0.714,0.929,0.000,1.800,2.000,,0.500,1.400,5,1,0,2,5,14,9,374.714,True,False,0.000,Die Linke,0.357,0.071,0.000,0.143,0.357,180,58,35,10,56,81,0.028,0.006,0.000,0.011,0.028,0.086,0.029,0.000,0.036,0.062,Opposition,0.000,1.000,20.000,WP20,2024,12,21,1.060,3.179,7.197,1.214,1.571,0.393,8.000,8.571,7.500,7.000,7.353,28,19,6,7,2,9,17,0.214,0.250,0.071,0.321,0.607,0.512,1.536,5.808,0.500,0.643,0.393,6.200,6.571,,6.500,5.953,3,-0.000,4.464,-0.014,-0.061
