poll_interval_id,poll_date,next_poll_date,afd_support_t,party_clean,party_support_t,party_support_t_minus_1,party_support_change,party_support_change_abs,mean_populism_score,mean_populism_sum,mean_gal_tan_score,mean_P1_people,mean_P2_anti_elite,mean_P3_outgroup,mean_G1_environment,mean_G2_migration,mean_G3_society,mean_G4_civil_rights,mean_G5_cosmopolitanism,n_speeches_environment,n_speeches_migration,n_speeches_society,n_speeches_civil_rights,n_speeches_cosmopolitanism,n_speeches,n_speeches_with_gal_tan,mean_word_count,is_mainstream_party,is_afd,afd_proximity_ordinal,afd_proximity_label,share_environment_of_party_speeches,share_migration_of_party_speeches,share_society_of_party_speeches,share_civil_rights_of_party_speeches,share_cosmopolitanism_of_party_speeches,n_mainstream_speeches,n_mainstream_speeches_environment,n_mainstream_speeches_migration,n_mainstream_speeches_society,n_mainstream_speeches_civil_rights,n_mainstream_speeches_cosmopolitanism,share_environment_of_mainstream_speeches,share_migration_of_mainstream_speeches,share_society_of_mainstream_speeches,share_civil_rights_of_mainstream_speeches,share_cosmopolitanism_of_mainstream_speeches,share_party_of_mainstream_environment_speeches,share_party_of_mainstream_migration_speeches,share_party_of_mainstream_society_speeches,share_party_of_mainstream_civil_rights_speeches,share_party_of_mainstream_cosmopolitanism_speeches,government_label_interval,is_government,is_opposition,wahlperiode,wahlperiode_cat,poll_year,poll_month,interval_length_days,afd_mean_populism_score,afd_mean_populism_sum,afd_mean_gal_tan_score,afd_mean_P1_people,afd_mean_P2_anti_elite,afd_mean_P3_outgroup,afd_mean_G1_environment,afd_mean_G2_migration,afd_mean_G3_society,afd_mean_G4_civil_rights,afd_mean_G5_cosmopolitanism,afd_n_speeches,afd_n_speeches_with_gal_tan,afd_n_speeches_environment,afd_n_speeches_migration,afd_n_speeches_society,afd_n_speeches_civil_rights,afd_n_speeches_cosmopolitanism,afd_share_environment_of_party_speeches,afd_share_migration_of_party_speeches,afd_share_society_of_party_speeches,afd_share_civil_rights_of_party_speeches,afd_share_cosmopolitanism_of_party_speeches,populism_distance_to_afd,populism_sum_distance_to_afd,gal_tan_distance_to_afd,P1_people_distance_to_afd,P2_anti_elite_distance_to_afd,P3_outgroup_distance_to_afd,G1_environment_distance_to_afd,G2_migration_distance_to_afd,G3_society_distance_to_afd,G4_civil_rights_distance_to_afd,G5_cosmopolitanism_distance_to_afd,cluster_id
30,2018-12-06,2018-12-14,14,grüne,20.0,21.0,-1.0,1.0,0.3125,0.9375,0.9696969696969696,0.25,0.6875,0.0,0.0,2.0,0.5,1.0,0.8,1,1,4,6,5,16,11,710.1875,True,False,1.0,Bündnis 90/Die Grünen,0.0625,0.0625,0.25,0.375,0.3125,125,4,5,38,43,40,0.008,0.008,0.032,0.048,0.04,0.25,0.2,0.1052631578947368,0.1395348837209302,0.125,Opposition,0.0,1.0,19.0,WP19,2018,12,8,0.9166666666666666,2.75,6.6157407407407405,0.9,1.3,0.55,,7.75,7.25,7.285714285714286,6.615384615384615,20,18,0,8,8,7,13,0.0,0.4,0.4,0.35,0.65,0.6041666666666666,1.8125,5.646043771043771,0.65,0.6125,0.55,,5.75,6.75,6.285714285714286,5.815384615384615,2
30,2018-12-06,2018-12-14,14,linke,8.0,8.0,0.0,0.0,0.4583333333333333,1.375,1.0555555555555556,0.5,0.875,0.0,,0.0,0.5,1.1428571428571428,1.2,0,1,6,7,5,16,12,624.8125,True,False,0.0,Die Linke,0.0,0.0625,0.375,0.4375,0.3125,125,4,5,38,43,40,0.0,0.008,0.048,0.056,0.04,0.0,0.2,0.1578947368421052,0.1627906976744186,0.125,Opposition,0.0,1.0,19.0,WP19,2018,12,8,0.9166666666666666,2.75,6.6157407407407405,0.9,1.3,0.55,,7.75,7.25,7.285714285714286,6.615384615384615,20,18,0,8,8,7,13,0.0,0.4,0.4,0.35,0.65,0.4583333333333333,1.375,5.560185185185185,0.4,0.425,0.55,,7.75,6.75,6.142857142857142,5.415384615384615,3
30,2018-12-06,2018-12-14,14,spd,14.0,14.0,0.0,0.0,0.1444444444444444,0.4333333333333333,0.9479166666666666,0.1,0.2333333333333333,0.1,0.0,1.0,0.7777777777777778,0.6666666666666666,1.1111111111111112,1,2,9,9,9,30,16,651.8666666666667,True,False,2.0,SPD,0.0333333333333333,0.0666666666666666,0.3,0.3,0.3,125,4,5,38,43,40,0.008,0.016,0.072,0.072,0.072,0.25,0.4,0.2368421052631578,0.2093023255813953,0.225,Regierung,1.0,0.0,19.0,WP19,2018,12,8,0.9166666666666666,2.75,6.6157407407407405,0.9,1.3,0.55,,7.75,7.25,7.285714285714286,6.615384615384615,20,18,0,8,8,7,13,0.0,0.4,0.4,0.35,0.65,0.7722222222222221,2.3166666666666664,5.6678240740740735,0.8,1.0666666666666669,0.45,,6.75,6.472222222222222,6.619047619047619,5.504273504273504,4
31,2018-12-14,2019-01-10,13,cdu/csu,31.0,30.0,1.0,1.0,0.0196078431372549,0.0588235294117647,1.9523809523809528,0.0,0.0588235294117647,0.0,10.0,,0.0,3.333333333333333,1.6,1,0,1,3,5,17,7,932.1176470588236,True,False,4.0,CDU/CSU,0.0588235294117647,0.0,0.0588235294117647,0.1764705882352941,0.2941176470588235,53,7,4,2,12,17,0.0188679245283018,0.0,0.0188679245283018,0.0566037735849056,0.0943396226415094,0.1428571428571428,0.0,0.5,0.25,0.2941176470588235,Regierung,1.0,0.0,19.0,WP19,2018,12,27,0.9333333333333332,2.8,6.925925925925926,0.7,1.2,0.9,8.0,7.333333333333333,7.5,7.6,6.714285714285714,10,9,1,3,4,5,7,0.1,0.3,0.4,0.5,0.7,0.9137254901960784,2.7411764705882358,4.973544973544973,0.7,1.1411764705882352,0.9,2.0,,7.5,4.266666666666666,5.114285714285714,0
31,2018-12-14,2019-01-10,13,fdp,8.0,8.0,0.0,0.0,0.2916666666666666,0.875,3.1666666666666665,0.125,0.75,0.0,7.0,2.0,,2.0,3.0,1,1,0,1,2,8,3,590.25,True,False,3.0,FDP,0.125,0.125,0.0,0.125,0.25,53,7,4,2,12,17,0.0188679245283018,0.0188679245283018,0.0,0.0188679245283018,0.0377358490566037,0.1428571428571428,0.25,0.0,0.0833333333333333,0.1176470588235294,Opposition,0.0,1.0,19.0,WP19,2018,12,27,0.9333333333333332,2.8,6.925925925925926,0.7,1.2,0.9,8.0,7.333333333333333,7.5,7.6,6.714285714285714,10,9,1,3,4,5,7,0.1,0.3,0.4,0.5,0.7,0.6416666666666666,1.925,3.759259259259259,0.575,0.4499999999999999,0.9,1.0,5.333333333333333,,5.6,3.7142857142857135,1
31,2018-12-14,2019-01-10,13,grüne,20.0,20.0,0.0,0.0,0.2857142857142857,0.8571428571428571,0.75,0.2857142857142857,0.4285714285714285,0.1428571428571428,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,3,1,1,3,3,7,4,679.2857142857143,True,False,1.0,Bündnis 90/Die Grünen,0.4285714285714285,0.1428571428571428,0.1428571428571428,0.4285714285714285,0.4285714285714285,53,7,4,2,12,17,0.0566037735849056,0.0188679245283018,0.0188679245283018,0.0566037735849056,0.0566037735849056,0.4285714285714285,0.25,0.5,0.25,0.1764705882352941,Opposition,0.0,1.0,19.0,WP19,2018,12,27,0.9333333333333332,2.8,6.925925925925926,0.7,1.2,0.9,8.0,7.333333333333333,7.5,7.6,6.714285714285714,10,9,1,3,4,5,7,0.1,0.3,0.4,0.5,0.7,0.6476190476190475,1.9428571428571424,6.175925925925926,0.4142857142857142,0.7714285714285714,0.7571428571428571,7.333333333333333,7.333333333333333,7.5,6.933333333333333,6.714285714285714,2
31,2018-12-14,2019-01-10,13,linke,8.0,8.0,0.0,0.0,0.238095238095238,0.7142857142857143,0.9333333333333332,0.2857142857142857,0.2857142857142857,0.1428571428571428,0.0,2.0,,1.3333333333333333,0.6666666666666666,2,1,0,3,3,7,5,793.0,True,False,0.0,Die Linke,0.2857142857142857,0.1428571428571428,0.0,0.4285714285714285,0.4285714285714285,53,7,4,2,12,17,0.0377358490566037,0.0188679245283018,0.0,0.0566037735849056,0.0566037735849056,0.2857142857142857,0.25,0.0,0.25,0.1764705882352941,Opposition,0.0,1.0,19.0,WP19,2018,12,27,0.9333333333333332,2.8,6.925925925925926,0.7,1.2,0.9,8.0,7.333333333333333,7.5,7.6,6.714285714285714,10,9,1,3,4,5,7,0.1,0.3,0.4,0.5,0.7,0.6952380952380952,2.0857142857142854,5.992592592592592,0.4142857142857142,0.9142857142857144,0.7571428571428571,8.0,5.333333333333333,,6.266666666666667,6.047619047619048,3
31,2018-12-14,2019-01-10,13,spd,15.0,14.0,1.0,1.0,0.1904761904761904,0.5714285714285714,1.5,0.2142857142857142,0.3571428571428571,0.0,,2.0,,2.0,1.0,0,1,0,2,4,14,6,662.5,True,False,2.0,SPD,0.0,0.0714285714285714,0.0,0.1428571428571428,0.2857142857142857,53,7,4,2,12,17,0.0,0.0188679245283018,0.0,0.0377358490566037,0.0754716981132075,0.0,0.25,0.0,0.1666666666666666,0.2352941176470588,Regierung,1.0,0.0,19.0,WP19,2018,12,27,0.9333333333333332,2.8,6.925925925925926,0.7,1.2,0.9,8.0,7.333333333333333,7.5,7.6,6.714285714285714,10,9,1,3,4,5,7,0.1,0.3,0.4,0.5,0.7,0.7428571428571428,2.2285714285714286,5.425925925925926,0.4857142857142856,0.8428571428571427,0.9,,5.333333333333333,,5.6,5.714285714285714,4
32,2019-01-10,2019-01-25,14,cdu/csu,29.0,31.0,-2.0,2.0,0.1857923497267759,0.5573770491803278,2.7925925925925927,0.1311475409836065,0.2786885245901639,0.1475409836065573,2.071428571428572,6.555555555555555,,5.0,2.0303030303030303,14,9,0,16,33,61,45,766.9016393442623,True,False,4.0,CDU/CSU,0.2295081967213114,0.1475409836065573,0.0,0.2622950819672131,0.5409836065573771,186,53,35,7,55,82,0.075268817204301,0.0483870967741935,0.0,0.086021505376344,0.1774193548387097,0.2641509433962264,0.2571428571428571,0.0,0.2909090909090909,0.4024390243902439,Regierung,1.0,0.0,19.0,WP19,2019,1,15,0.7604166666666666,2.28125,6.490384615384615,0.71875,1.15625,0.40625,6.166666666666667,7.181818181818182,7.5,5.6,7.136363636363637,32,26,6,11,2,10,22,0.1875,0.34375,0.0625,0.3125,0.6875,0.5746243169398907,1.7238729508196722,3.6977920227920222,0.5876024590163934,0.8775614754098361,0.2587090163934426,4.095238095238095,0.6262626262626263,,0.5999999999999996,5.106060606060606,0
32,2019-01-10,2019-01-25,14,fdp,9.0,8.0,1.0,1.0,0.1616161616161616,0.4848484848484848,2.952380952380953,0.0606060606060606,0.303030303030303,0.1212121212121212,3.333333333333333,5.6,2.0,3.5,2.0,6,5,1,10,12,33,21,540.8484848484849,True,False,3.0,FDP,0.1818181818181818,0.1515151515151515,0.0303030303030303,0.303030303030303,0.3636363636363636,186,53,35,7,55,82,0.032258064516129,0.0268817204301075,0.0053763440860215,0.053763440860215,0.064516129032258,0.1132075471698113,0.1428571428571428,0.1428571428571428,0.1818181818181818,0.1463414634146341,Opposition,0.0,1.0,19.0,WP19,2019,1,15,0.7604166666666666,2.28125,6.490384615384615,0.71875,1.15625,0.40625,6.166666666666667,7.181818181818182,7.5,5.6,7.136363636363637,32,26,6,11,2,10,22,0.1875,0.34375,0.0625,0.3125,0.6875,0.598800505050505,1.7964015151515151,3.5380036630036624,0.6581439393939394,0.853219696969697,0.2850378787878788,2.833333333333333,1.581818181818182,5.5,2.1,5.136363636363637,1
32,2019-01-10,2019-01-25,14,grüne,20.0,20.0,0.0,0.0,0.3472222222222221,1.0416666666666667,1.0392156862745097,0.2083333333333333,0.7916666666666666,0.0416666666666666,0.5,3.2,1.0,1.0,0.6363636363636364,8,5,1,6,11,24,17,670.0416666666666,True,False,1.0,Bündnis 90/Die Grünen,0.3333333333333333,0.2083333333333333,0.0416666666666666,0.25,0.4583333333333333,186,53,35,7,55,82,0.043010752688172,0.0268817204301075,0.0053763440860215,0.032258064516129,0.0591397849462365,0.1509433962264151,0.1428571428571428,0.1428571428571428,0.109090909090909,0.1341463414634146,Opposition,0.0,1.0,19.0,WP19,2019,1,15,0.7604166666666666,2.28125,6.490384615384615,0.71875,1.15625,0.40625,6.166666666666667,7.181818181818182,7.5,5.6,7.136363636363637,32,26,6,11,2,10,22,0.1875,0.34375,0.0625,0.3125,0.6875,0.4131944444444445,1.2395833333333333,5.451168929110105,0.5104166666666666,0.3645833333333333,0.3645833333333333,5.666666666666667,3.9818181818181815,6.5,4.6,6.5,2
32,2019-01-10,2019-01-25,14,linke,9.0,8.0,1.0,1.0,0.4782608695652174,1.434782608695652,1.4824561403508774,0.4782608695652174,0.782608695652174,0.1739130434782608,1.4,2.0,0.5,1.1111111111111112,0.8,10,8,2,9,10,23,19,662.2173913043479,True,False,0.0,Die Linke,0.4347826086956521,0.3478260869565217,0.0869565217391304,0.391304347826087,0.4347826086956521,186,53,35,7,55,82,0.053763440860215,0.043010752688172,0.010752688172043,0.0483870967741935,0.053763440860215,0.1886792452830188,0.2285714285714285,0.2857142857142857,0.1636363636363636,0.1219512195121951,Opposition,0.0,1.0,19.0,WP19,2019,1,15,0.7604166666666666,2.28125,6.490384615384615,0.71875,1.15625,0.40625,6.166666666666667,7.181818181818182,7.5,5.6,7.136363636363637,32,26,6,11,2,10,22,0.1875,0.34375,0.0625,0.3125,0.6875,0.2821557971014492,0.8464673913043479,5.007928475033737,0.2404891304347826,0.373641304347826,0.2323369565217391,4.766666666666668,5.181818181818182,7.0,4.488888888888889,6.336363636363637,3
32,2019-01-10,2019-01-25,14,spd,15.0,15.0,0.0,0.0,0.1259259259259259,0.3777777777777777,1.4401041666666667,0.1777777777777777,0.1555555555555555,0.0444444444444444,1.3333333333333333,3.0,0.6666666666666666,1.2857142857142858,1.125,15,8,3,14,16,45,32,703.1111111111111,True,False,2.0,SPD,0.3333333333333333,0.1777777777777777,0.0666666666666666,0.3111111111111111,0.3555555555555555,186,53,35,7,55,82,0.0806451612903225,0.043010752688172,0.0161290322580645,0.075268817204301,0.086021505376344,0.2830188679245283,0.2285714285714285,0.4285714285714285,0.2545454545454545,0.1951219512195122,Regierung,1.0,0.0,19.0,WP19,2019,1,15,0.7604166666666666,2.28125,6.490384615384615,0.71875,1.15625,0.40625,6.166666666666667,7.181818181818182,7.5,5.6,7.136363636363637,32,26,6,11,2,10,22,0.1875,0.34375,0.0625,0.3125,0.6875,0.6344907407407407,1.9034722222222225,5.050280448717948,0.5409722222222222,1.0006944444444446,0.3618055555555555,4.833333333333334,4.181818181818182,6.833333333333333,4.314285714285714,6.011363636363637,4
33,2019-01-25,2019-02-14,15,cdu/csu,28.0,29.0,-1.0,1.0,0.1095238095238095,0.3285714285714285,2.7672413793103448,0.0428571428571428,0.2714285714285714,0.0142857142857142,4.444444444444445,6.5,,3.0,1.8863636363636365,18,6,0,21,44,70,58,728.8857142857142,True,False,4.0,CDU/CSU,0.2571428571428571,0.0857142857142857,0.0,0.3,0.6285714285714286,204,63,19,7,64,122,0.088235294117647,0.0294117647058823,0.0,0.1029411764705882,0.2156862745098039,0.2857142857142857,0.3157894736842105,0.0,0.328125,0.360655737704918,Regierung,1.0,0.0,19.0,WP19,2019,1,20,0.7156862745098039,2.147058823529412,6.5234375,0.7352941176470589,1.2058823529411764,0.2058823529411764,7.833333333333333,9.0,8.0,5.769230769230769,6.428571428571429,34,32,12,5,4,13,28,0.3529411764705882,0.1470588235294117,0.1176470588235294,0.3823529411764705,0.8235294117647058,0.6061624649859945,1.8184873949579832,3.7561961206896552,0.6924369747899161,0.934453781512605,0.1915966386554621,3.3888888888888884,2.5,,2.769230769230769,4.542207792207792,0
33,2019-01-25,2019-02-14,15,fdp,9.0,9.0,0.0,0.0,0.2916666666666666,0.875,3.6818181818181817,0.21875,0.5625,0.09375,7.0,5.5,,3.5,2.473684210526316,7,4,0,8,19,32,22,580.28125,True,False,3.0,FDP,0.21875,0.125,0.0,0.25,0.59375,204,63,19,7,64,122,0.034313725490196,0.0196078431372549,0.0,0.0392156862745098,0.0931372549019607,0.1111111111111111,0.2105263157894736,0.0,0.125,0.1557377049180328,Opposition,0.0,1.0,19.0,WP19,2019,1,20,0.7156862745098039,2.147058823529412,6.5234375,0.7352941176470589,1.2058823529411764,0.2058823529411764,7.833333333333333,9.0,8.0,5.769230769230769,6.428571428571429,34,32,12,5,4,13,28,0.3529411764705882,0.1470588235294117,0.1176470588235294,0.3823529411764705,0.8235294117647058,0.4240196078431373,1.2720588235294117,2.8416193181818183,0.5165441176470589,0.6433823529411764,0.1121323529411764,0.833333333333333,3.5,,2.269230769230769,3.954887218045113,1
33,2019-01-25,2019-02-14,15,grüne,20.0,20.0,0.0,0.0,0.3333333333333333,1.0,0.9753086419753086,0.2142857142857142,0.7857142857142857,0.0,0.4,2.0,0.0,1.6363636363636365,1.1111111111111112,15,1,2,11,18,28,27,618.1428571428571,True,False,1.0,Bündnis 90/Die Grünen,0.5357142857142857,0.0357142857142857,0.0714285714285714,0.3928571428571428,0.6428571428571429,204,63,19,7,64,122,0.0735294117647058,0.0049019607843137,0.0098039215686274,0.0539215686274509,0.088235294117647,0.238095238095238,0.0526315789473684,0.2857142857142857,0.171875,0.1475409836065573,Opposition,0.0,1.0,19.0,WP19,2019,1,20,0.7156862745098039,2.147058823529412,6.5234375,0.7352941176470589,1.2058823529411764,0.2058823529411764,7.833333333333333,9.0,8.0,5.769230769230769,6.428571428571429,34,32,12,5,4,13,28,0.3529411764705882,0.1470588235294117,0.1176470588235294,0.3823529411764705,0.8235294117647058,0.3823529411764706,1.1470588235294117,5.548128858024692,0.5210084033613446,0.4201680672268907,0.2058823529411764,7.433333333333333,7.0,8.0,4.1328671328671325,5.317460317460318,2
33,2019-01-25,2019-02-14,15,linke,8.0,9.0,-1.0,1.0,0.4615384615384615,1.3846153846153846,1.3,0.4230769230769231,0.8846153846153846,0.0769230769230769,0.875,3.0,0.3333333333333333,0.9,1.7857142857142858,8,3,3,10,14,26,20,610.8076923076923,True,False,0.0,Die Linke,0.3076923076923077,0.1153846153846153,0.1153846153846153,0.3846153846153846,0.5384615384615384,204,63,19,7,64,122,0.0392156862745098,0.0147058823529411,0.0147058823529411,0.0490196078431372,0.0686274509803921,0.1269841269841269,0.1578947368421052,0.4285714285714285,0.15625,0.1147540983606557,Opposition,0.0,1.0,19.0,WP19,2019,1,20,0.7156862745098039,2.147058823529412,6.5234375,0.7352941176470589,1.2058823529411764,0.2058823529411764,7.833333333333333,9.0,8.0,5.769230769230769,6.428571428571429,34,32,12,5,4,13,28,0.3529411764705882,0.1470588235294117,0.1176470588235294,0.3823529411764705,0.8235294117647058,0.2541478129713423,0.7624434389140271,5.2234375,0.3122171945701358,0.3212669683257918,0.1289592760180995,6.958333333333333,6.0,7.666666666666667,4.869230769230769,4.642857142857143,3
33,2019-01-25,2019-02-14,15,spd,15.0,15.0,0.0,0.0,0.0763888888888888,0.2291666666666666,1.4428571428571428,0.0416666666666666,0.1666666666666666,0.0208333333333333,2.2,2.2,0.5,1.6428571428571428,0.8888888888888888,15,5,2,14,27,48,35,728.7916666666666,True,False,2.0,SPD,0.3125,0.1041666666666666,0.0416666666666666,0.2916666666666667,0.5625,204,63,19,7,64,122,0.0735294117647058,0.0245098039215686,0.0098039215686274,0.0686274509803921,0.1323529411764706,0.238095238095238,0.2631578947368421,0.2857142857142857,0.21875,0.221311475409836,Regierung,1.0,0.0,19.0,WP19,2019,1,20,0.7156862745098039,2.147058823529412,6.5234375,0.7352941176470589,1.2058823529411764,0.2058823529411764,7.833333333333333,9.0,8.0,5.769230769230769,6.428571428571429,34,32,12,5,4,13,28,0.3529411764705882,0.1470588235294117,0.1176470588235294,0.3823529411764705,0.8235294117647058,0.6392973856209151,1.917892156862745,5.080580357142857,0.6936274509803922,1.0392156862745097,0.1850490196078431,5.633333333333333,6.8,7.5,4.126373626373626,5.53968253968254,4
34,2019-02-14,2019-02-22,13,cdu/csu,29.0,28.0,1.0,1.0,0.1204481792717086,0.361344537815126,2.877853881278539,0.1092436974789916,0.1764705882352941,0.0756302521008403,4.4375,4.75,4.25,3.25,2.083333333333333,16,16,12,28,48,119,73,685.1596638655462,True,False,4.0,CDU/CSU,0.134453781512605,0.134453781512605,0.1008403361344537,0.2352941176470588,0.4033613445378151,354,54,46,43,95,147,0.0451977401129943,0.0451977401129943,0.0338983050847457,0.0790960451977401,0.135593220338983,0.2962962962962963,0.3478260869565217,0.2790697674418604,0.2947368421052631,0.3265306122448979,Regierung,1.0,0.0,19.0,WP19,2019,2,8,0.7966101694915254,2.389830508474576,7.021317829457365,0.711864406779661,1.2881355932203389,0.3898305084745763,7.444444444444445,7.1,8.7,6.944444444444445,7.228571428571429,59,43,9,20,10,18,35,0.1525423728813559,0.3389830508474576,0.1694915254237288,0.3050847457627119,0.5932203389830508,0.6761619902198167,2.02848597065945,4.143463948178826,0.6026207093006695,1.1116650049850447,0.3142002563737359,3.0069444444444446,2.35,4.449999999999999,3.6944444444444446,5.145238095238096,0
34,2019-02-14,2019-02-22,13,fdp,9.0,9.0,0.0,0.0,0.2976190476190475,0.8928571428571429,2.372549019607843,0.2142857142857142,0.6428571428571429,0.0357142857142857,5.142857142857143,3.8333333333333335,0.75,1.3846153846153846,1.55,7,6,4,13,20,56,34,560.1071428571429,True,False,3.0,FDP,0.125,0.1071428571428571,0.0714285714285714,0.2321428571428571,0.3571428571428571,354,54,46,43,95,147,0.019774011299435,0.0169491525423728,0.0112994350282485,0.0367231638418079,0.0564971751412429,0.1296296296296296,0.1304347826086956,0.0930232558139534,0.1368421052631579,0.1360544217687075,Opposition,0.0,1.0,19.0,WP19,2019,2,8,0.7966101694915254,2.389830508474576,7.021317829457365,0.711864406779661,1.2881355932203389,0.3898305084745763,7.444444444444445,7.1,8.7,6.944444444444445,7.228571428571429,59,43,9,20,10,18,35,0.1525423728813559,0.3389830508474576,0.1694915254237288,0.3050847457627119,0.5932203389830508,0.4989911218724778,1.496973365617433,4.648768809849521,0.4975786924939467,0.645278450363196,0.3541162227602906,2.3015873015873014,3.266666666666666,7.949999999999999,5.55982905982906,5.678571428571429,1
34,2019-02-14,2019-02-22,13,grüne,19.0,20.0,-1.0,1.0,0.2866666666666666,0.86,1.0789473684210529,0.2,0.58,0.08,0.75,1.125,0.8181818181818182,1.25,0.68,12,8,11,16,25,50,38,603.5,True,False,1.0,Bündnis 90/Die Grünen,0.24,0.16,0.22,0.32,0.5,354,54,46,43,95,147,0.0338983050847457,0.0225988700564971,0.0310734463276836,0.0451977401129943,0.0706214689265536,0.2222222222222222,0.1739130434782608,0.2558139534883721,0.1684210526315789,0.1700680272108843,Opposition,0.0,1.0,19.0,WP19,2019,2,8,0.7966101694915254,2.389830508474576,7.021317829457365,0.711864406779661,1.2881355932203389,0.3898305084745763,7.444444444444445,7.1,8.7,6.944444444444445,7.228571428571429,59,43,9,20,10,18,35,0.1525423728813559,0.3389830508474576,0.1694915254237288,0.3050847457627119,0.5932203389830508,0.5099435028248588,1.5298305084745762,5.942370461036312,0.5118644067796609,0.7081355932203389,0.3098305084745762,6.694444444444445,5.975,7.881818181818181,5.694444444444445,6.548571428571429,2
34,2019-02-14,2019-02-22,13,linke,8.0,8.0,0.0,0.0,0.4962962962962963,1.488888888888889,0.9023809523809524,0.5555555555555556,0.9111111111111112,0.0222222222222222,0.1428571428571428,1.0,0.3333333333333333,0.9473684210526316,0.9230769230769232,7,7,6,19,26,45,35,601.1555555555556,True,False,0.0,Die Linke,0.1555555555555555,0.1555555555555555,0.1333333333333333,0.4222222222222222,0.5777777777777777,354,54,46,43,95,147,0.019774011299435,0.019774011299435,0.0169491525423728,0.0536723163841807,0.0734463276836158,0.1296296296296296,0.1521739130434782,0.1395348837209302,0.2,0.1768707482993197,Opposition,0.0,1.0,19.0,WP19,2019,2,8,0.7966101694915254,2.389830508474576,7.021317829457365,0.711864406779661,1.2881355932203389,0.3898305084745763,7.444444444444445,7.1,8.7,6.944444444444445,7.228571428571429,59,43,9,20,10,18,35,0.1525423728813559,0.3389830508474576,0.1694915254237288,0.3050847457627119,0.5932203389830508,0.3003138731952291,0.9009416195856872,6.118936877076412,0.1563088512241054,0.3770244821092278,0.3676082862523541,7.301587301587301,6.1,8.366666666666665,5.997076023391813,6.305494505494505,3
34,2019-02-14,2019-02-22,13,spd,17.0,15.0,2.0,2.0,0.1904761904761904,0.5714285714285714,1.3594771241830064,0.2142857142857142,0.3095238095238095,0.0476190476190476,1.5,3.0,1.7,0.7368421052631579,1.1428571428571428,12,9,10,19,28,84,51,649.6190476190476,True,False,2.0,SPD,0.1428571428571428,0.1071428571428571,0.119047619047619,0.2261904761904762,0.3333333333333333,354,54,46,43,95,147,0.0338983050847457,0.0254237288135593,0.0282485875706214,0.0536723163841807,0.0790960451977401,0.2222222222222222,0.1956521739130435,0.2325581395348837,0.2,0.1904761904761904,Regierung,1.0,0.0,19.0,WP19,2019,2,8,0.7966101694915254,2.389830508474576,7.021317829457365,0.711864406779661,1.2881355932203389,0.3898305084745763,7.444444444444445,7.1,8.7,6.944444444444445,7.228571428571429,59,43,9,20,10,18,35,0.1525423728813559,0.3389830508474576,0.1694915254237288,0.3050847457627119,0.5932203389830508,0.606133979015335,1.8184019370460047,5.661840705274359,0.4975786924939467,0.9786117836965292,0.3422114608555286,5.944444444444445,4.1,6.999999999999999,6.207602339181287,6.085714285714285,4
35,2019-02-22,2019-03-15,12,cdu/csu,30.0,29.0,1.0,1.0,0.123076923076923,0.3692307692307692,2.9625,0.0769230769230769,0.2,0.0923076923076923,3.571428571428572,4.571428571428571,1.2,3.533333333333333,2.727272727272727,14,7,5,15,22,65,40,720.3384615384615,True,False,4.0,CDU/CSU,0.2153846153846154,0.1076923076923077,0.0769230769230769,0.2307692307692307,0.3384615384615385,191,44,17,16,51,73,0.0732984293193717,0.0366492146596858,0.0261780104712041,0.0785340314136125,0.1151832460732984,0.3181818181818182,0.4117647058823529,0.3125,0.2941176470588235,0.3013698630136986,Regierung,1.0,0.0,19.0,WP19,2019,2,21,0.9375,2.8125,6.895061728395062,0.75,1.5,0.5625,8.666666666666666,8.88888888888889,8.333333333333334,5.642857142857143,7.3478260869565215,32,27,6,9,6,14,23,0.1875,0.28125,0.1875,0.4375,0.71875,0.8144230769230769,2.4432692307692307,3.932561728395062,0.6730769230769231,1.3,0.4701923076923077,5.095238095238095,4.317460317460318,7.133333333333334,2.10952380952381,4.620553359683795,0
