poll_interval_id,poll_date,next_poll_date,afd_support_t,party_clean,party_support_t,party_support_t_minus_1,party_support_change,party_support_change_abs,mean_populism_score,mean_populism_sum,mean_gal_tan_score,mean_P1_people,mean_P2_anti_elite,mean_P3_outgroup,mean_G1_environment,mean_G2_migration,mean_G3_society,mean_G4_civil_rights,mean_G5_cosmopolitanism,n_speeches_environment,n_speeches_migration,n_speeches_society,n_speeches_civil_rights,n_speeches_cosmopolitanism,n_speeches,n_speeches_with_gal_tan,mean_word_count,is_mainstream_party,is_afd,afd_proximity_ordinal,afd_proximity_label,share_environment_of_party_speeches,share_migration_of_party_speeches,share_society_of_party_speeches,share_civil_rights_of_party_speeches,share_cosmopolitanism_of_party_speeches,n_mainstream_speeches,n_mainstream_speeches_environment,n_mainstream_speeches_migration,n_mainstream_speeches_society,n_mainstream_speeches_civil_rights,n_mainstream_speeches_cosmopolitanism,share_environment_of_mainstream_speeches,share_migration_of_mainstream_speeches,share_society_of_mainstream_speeches,share_civil_rights_of_mainstream_speeches,share_cosmopolitanism_of_mainstream_speeches,share_party_of_mainstream_environment_speeches,share_party_of_mainstream_migration_speeches,share_party_of_mainstream_society_speeches,share_party_of_mainstream_civil_rights_speeches,share_party_of_mainstream_cosmopolitanism_speeches,government_label_interval,is_government,is_opposition,wahlperiode,wahlperiode_cat,poll_year,poll_month,interval_length_days
144,2023-09-15,2023-09-28,22,spd,16.0,16.0,0.0,0.0,0.19093851132686082,0.5728155339805825,1.493279569892473,0.1262135922330097,0.3592233009708738,0.08737864077669903,1.3225806451612903,3.2777777777777777,0.7272727272727273,1.0476190476190477,1.2413793103448276,31,18,11,21,29,103,62,586.2038834951456,True,False,2.0,SPD,0.30097087378640774,0.17475728155339806,0.10679611650485436,0.20388349514563106,0.2815533980582524,369,95,59,25,69,111,0.08401084010840108,0.04878048780487805,0.02981029810298103,0.056910569105691054,0.07859078590785908,0.3263157894736842,0.3050847457627119,0.44,0.30434782608695654,0.26126126126126126,Regierung,1.0,0.0,20,WP20,2023,9,13
145,2023-09-28,2023-10-13,22,afd,22.0,22.0,0.0,0.0,1.0714285714285714,3.2142857142857144,7.619934640522876,1.0178571428571428,1.5357142857142858,0.6607142857142857,8.409090909090908,9.15,7.076923076923077,7.043478260869565,7.85,22,20,13,23,40,56,51,493.35714285714283,False,True,,,0.39285714285714285,0.35714285714285715,0.23214285714285715,0.4107142857142857,0.7142857142857143,405,131,76,29,89,164,0.05432098765432099,0.04938271604938271,0.03209876543209877,0.056790123456790124,0.09876543209876543,0.16793893129770993,0.2631578947368421,0.4482758620689655,0.25842696629213485,0.24390243902439024,Opposition,0.0,1.0,20,WP20,2023,9,15
145,2023-09-28,2023-10-13,22,cdu/csu,28.0,28.0,0.0,0.0,0.35574229691876746,1.0672268907563025,4.214430894308943,0.2184873949579832,0.6302521008403361,0.2184873949579832,4.0,6.8,2.0,5.409090909090909,4.4,36,25,7,22,45,119,82,579.1512605042017,True,False,4.0,CDU/CSU,0.3025210084033613,0.21008403361344538,0.058823529411764705,0.18487394957983194,0.37815126050420167,405,131,76,29,89,164,0.08888888888888889,0.06172839506172839,0.01728395061728395,0.05432098765432099,0.1111111111111111,0.2748091603053435,0.32894736842105265,0.2413793103448276,0.24719101123595505,0.27439024390243905,Opposition,0.0,1.0,20,WP20,2023,9,15
145,2023-09-28,2023-10-13,22,fdp,6.0,7.0,-1.0,1.0,0.1581920903954802,0.4745762711864407,2.829710144927536,0.03389830508474576,0.3050847457627119,0.13559322033898305,2.736842105263158,4.857142857142857,,3.176470588235294,1.8518518518518519,19,14,0,17,27,59,46,570.0508474576271,True,False,3.0,FDP,0.3220338983050847,0.23728813559322035,0.0,0.288135593220339,0.4576271186440678,405,131,76,29,89,164,0.04691358024691358,0.0345679012345679,0.0,0.04197530864197531,0.06666666666666667,0.1450381679389313,0.18421052631578946,0.0,0.19101123595505617,0.16463414634146342,Regierung,1.0,0.0,20,WP20,2023,9,15
145,2023-09-28,2023-10-13,22,grüne,14.0,15.0,-1.0,1.0,0.19907407407407407,0.5972222222222222,1.0720338983050848,0.09722222222222222,0.3611111111111111,0.1388888888888889,0.8,1.8461538461538463,0.16666666666666666,1.4444444444444444,0.9,30,13,6,18,30,72,59,519.125,True,False,1.0,Bündnis 90/Die Grünen,0.4166666666666667,0.18055555555555555,0.08333333333333333,0.25,0.4166666666666667,405,131,76,29,89,164,0.07407407407407407,0.03209876543209877,0.014814814814814815,0.044444444444444446,0.07407407407407407,0.22900763358778625,0.17105263157894737,0.20689655172413793,0.20224719101123595,0.18292682926829268,Regierung,1.0,0.0,20,WP20,2023,9,15
145,2023-09-28,2023-10-13,22,linke,4.0,4.0,0.0,0.0,0.4888888888888889,1.4666666666666666,2.1063218390804597,0.4222222222222222,0.8666666666666667,0.17777777777777778,2.0833333333333335,2.4444444444444446,1.4285714285714286,1.7,2.2,12,9,7,10,15,45,29,451.75555555555553,True,False,0.0,Die Linke,0.26666666666666666,0.2,0.15555555555555556,0.2222222222222222,0.3333333333333333,405,131,76,29,89,164,0.02962962962962963,0.022222222222222223,0.01728395061728395,0.024691358024691357,0.037037037037037035,0.0916030534351145,0.11842105263157894,0.2413793103448276,0.11235955056179775,0.09146341463414634,Opposition,0.0,1.0,20,WP20,2023,9,15
145,2023-09-28,2023-10-13,22,spd,16.0,16.0,0.0,0.0,0.16969696969696968,0.509090909090909,1.4294871794871795,0.1,0.2909090909090909,0.11818181818181818,0.7941176470588235,2.8666666666666667,0.8888888888888888,2.3636363636363638,1.1063829787234043,34,15,9,22,47,110,78,644.0090909090909,True,False,2.0,SPD,0.3090909090909091,0.13636363636363635,0.08181818181818182,0.2,0.42727272727272725,405,131,76,29,89,164,0.08395061728395062,0.037037037037037035,0.022222222222222223,0.05432098765432099,0.11604938271604938,0.2595419847328244,0.19736842105263158,0.3103448275862069,0.24719101123595505,0.2865853658536585,Regierung,1.0,0.0,20,WP20,2023,9,15
146,2023-10-13,2023-11-02,23,afd,23.0,22.0,1.0,1.0,1.0326797385620914,3.0980392156862746,6.96780303030303,0.9607843137254902,1.5490196078431373,0.5882352941176471,8.38888888888889,7.777777777777778,8.625,6.0588235294117645,6.935483870967742,18,18,8,17,31,51,44,493.45098039215685,False,True,,,0.35294117647058826,0.35294117647058826,0.1568627450980392,0.3333333333333333,0.6078431372549019,358,118,74,41,94,132,0.05027932960893855,0.05027932960893855,0.0223463687150838,0.04748603351955307,0.08659217877094973,0.15254237288135594,0.24324324324324326,0.1951219512195122,0.18085106382978725,0.23484848484848486,Opposition,0.0,1.0,20,WP20,2023,10,20
146,2023-10-13,2023-11-02,23,cdu/csu,29.0,28.0,1.0,1.0,0.38235294117647056,1.1470588235294117,4.217342342342342,0.24509803921568626,0.7058823529411765,0.19607843137254902,4.67741935483871,7.0,3.4444444444444446,4.761904761904762,4.342105263157895,31,19,9,21,38,102,74,585.3039215686274,True,False,4.0,CDU/CSU,0.30392156862745096,0.18627450980392157,0.08823529411764706,0.20588235294117646,0.37254901960784315,358,118,74,41,94,132,0.08659217877094973,0.05307262569832402,0.025139664804469275,0.05865921787709497,0.10614525139664804,0.2627118644067797,0.25675675675675674,0.21951219512195122,0.22340425531914893,0.2878787878787879,Opposition,0.0,1.0,20,WP20,2023,10,20
146,2023-10-13,2023-11-02,23,fdp,5.0,6.0,-1.0,1.0,0.19333333333333333,0.58,2.363095238095238,0.14,0.28,0.16,2.3125,4.153846153846154,1.1428571428571428,2.0714285714285716,2.3181818181818183,16,13,7,14,22,50,42,540.68,True,False,3.0,FDP,0.32,0.26,0.14,0.28,0.44,358,118,74,41,94,132,0.0446927374301676,0.036312849162011177,0.019553072625698324,0.03910614525139665,0.061452513966480445,0.13559322033898305,0.17567567567567569,0.17073170731707318,0.14893617021276595,0.16666666666666666,Regierung,1.0,0.0,20,WP20,2023,10,20
146,2023-10-13,2023-11-02,23,grüne,13.0,14.0,-1.0,1.0,0.1323529411764706,0.39705882352941174,1.2857142857142858,0.10294117647058823,0.22058823529411764,0.07352941176470588,1.3571428571428572,2.25,0.8,0.8,1.1,28,12,10,20,20,68,56,527.2352941176471,True,False,1.0,Bündnis 90/Die Grünen,0.4117647058823529,0.17647058823529413,0.14705882352941177,0.29411764705882354,0.29411764705882354,358,118,74,41,94,132,0.0782122905027933,0.0335195530726257,0.027932960893854747,0.055865921787709494,0.055865921787709494,0.23728813559322035,0.16216216216216217,0.24390243902439024,0.2127659574468085,0.15151515151515152,Regierung,1.0,0.0,20,WP20,2023,10,20
146,2023-10-13,2023-11-02,23,linke,4.0,4.0,0.0,0.0,0.3412698412698412,1.0238095238095237,1.6290322580645162,0.23809523809523808,0.6666666666666666,0.11904761904761904,1.8333333333333333,2.0,0.5,1.5,1.8888888888888888,12,7,6,12,9,42,31,401.1904761904762,True,False,0.0,Die Linke,0.2857142857142857,0.16666666666666666,0.14285714285714285,0.2857142857142857,0.21428571428571427,358,118,74,41,94,132,0.0335195530726257,0.019553072625698324,0.01675977653631285,0.0335195530726257,0.025139664804469275,0.1016949152542373,0.0945945945945946,0.14634146341463414,0.1276595744680851,0.06818181818181818,Opposition,0.0,1.0,20,WP20,2023,10,20
146,2023-10-13,2023-11-02,23,spd,15.0,16.0,-1.0,1.0,0.19444444444444445,0.5833333333333334,1.4923245614035088,0.15625,0.3125,0.11458333333333333,1.7741935483870968,2.260869565217391,1.0,1.2592592592592593,1.069767441860465,31,23,9,27,43,96,76,627.8229166666666,True,False,2.0,SPD,0.3229166666666667,0.23958333333333334,0.09375,0.28125,0.4479166666666667,358,118,74,41,94,132,0.08659217877094973,0.06424581005586592,0.025139664804469275,0.07541899441340782,0.12011173184357542,0.2627118644067797,0.3108108108108108,0.21951219512195122,0.2872340425531915,0.32575757575757575,Regierung,1.0,0.0,20,WP20,2023,10,20
147,2023-11-02,2023-11-10,22,afd,22.0,23.0,-1.0,1.0,1.125,3.375,7.239583333333333,1.125,1.625,0.625,9.0,9.555555555555555,9.0,6.666666666666667,7.363636363636363,7,9,7,18,22,32,24,493.96875,False,True,,,0.21875,0.28125,0.21875,0.5625,0.6875,214,29,40,23,57,77,0.03271028037383177,0.04205607476635514,0.03271028037383177,0.08411214953271028,0.102803738317757,0.2413793103448276,0.225,0.30434782608695654,0.3157894736842105,0.2857142857142857,Opposition,0.0,1.0,20,WP20,2023,11,8
147,2023-11-02,2023-11-10,22,cdu/csu,30.0,29.0,1.0,1.0,0.43333333333333335,1.3,3.8411458333333335,0.36666666666666664,0.7333333333333333,0.2,6.6,6.916666666666667,5.0,3.0555555555555554,3.84,5,12,2,18,25,60,32,582.7833333333333,True,False,4.0,CDU/CSU,0.08333333333333333,0.2,0.03333333333333333,0.3,0.4166666666666667,214,29,40,23,57,77,0.02336448598130841,0.056074766355140186,0.009345794392523364,0.08411214953271028,0.11682242990654206,0.1724137931034483,0.3,0.08695652173913043,0.3157894736842105,0.3246753246753247,Opposition,0.0,1.0,20,WP20,2023,11,8
147,2023-11-02,2023-11-10,22,fdp,4.0,5.0,-1.0,1.0,0.3333333333333333,1.0,3.9947916666666665,0.3333333333333333,0.4,0.26666666666666666,4.75,6.714285714285714,2.25,4.1,3.1666666666666665,4,7,4,10,12,30,16,573.0,True,False,3.0,FDP,0.13333333333333333,0.23333333333333334,0.13333333333333333,0.3333333333333333,0.4,214,29,40,23,57,77,0.018691588785046728,0.03271028037383177,0.018691588785046728,0.04672897196261682,0.056074766355140186,0.13793103448275862,0.175,0.17391304347826086,0.17543859649122806,0.15584415584415584,Regierung,1.0,0.0,20,WP20,2023,11,8
147,2023-11-02,2023-11-10,22,grüne,14.0,13.0,1.0,1.0,0.2222222222222222,0.6666666666666666,1.259090909090909,0.1111111111111111,0.4444444444444444,0.1111111111111111,1.25,2.3333333333333335,1.3333333333333333,1.3333333333333333,1.1538461538461537,8,6,6,12,13,36,22,550.9444444444445,True,False,1.0,Bündnis 90/Die Grünen,0.2222222222222222,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3611111111111111,214,29,40,23,57,77,0.037383177570093455,0.028037383177570093,0.028037383177570093,0.056074766355140186,0.06074766355140187,0.27586206896551724,0.15,0.2608695652173913,0.21052631578947367,0.16883116883116883,Regierung,1.0,0.0,20,WP20,2023,11,8
147,2023-11-02,2023-11-10,22,linke,5.0,4.0,1.0,1.0,0.47435897435897434,1.4230769230769231,1.6145833333333333,0.5,0.8461538461538461,0.07692307692307693,2.0,2.0,0.5,1.5,0.7142857142857143,5,5,2,6,7,26,16,413.11538461538464,True,False,0.0,Die Linke,0.19230769230769232,0.19230769230769232,0.07692307692307693,0.23076923076923078,0.2692307692307692,214,29,40,23,57,77,0.02336448598130841,0.02336448598130841,0.009345794392523364,0.028037383177570093,0.03271028037383177,0.1724137931034483,0.125,0.08695652173913043,0.10526315789473684,0.09090909090909091,Opposition,0.0,1.0,20,WP20,2023,11,8
147,2023-11-02,2023-11-10,22,spd,16.0,15.0,1.0,1.0,0.15591397849462366,0.46774193548387094,1.2941176470588236,0.1935483870967742,0.22580645161290322,0.04838709677419355,1.2857142857142858,2.4,0.7777777777777778,1.0,1.15,7,10,9,11,20,62,34,590.9677419354839,True,False,2.0,SPD,0.11290322580645161,0.16129032258064516,0.14516129032258066,0.1774193548387097,0.3225806451612903,214,29,40,23,57,77,0.03271028037383177,0.04672897196261682,0.04205607476635514,0.0514018691588785,0.09345794392523364,0.2413793103448276,0.25,0.391304347826087,0.19298245614035087,0.2597402597402597,Regierung,1.0,0.0,20,WP20,2023,11,8
148,2023-11-10,2023-12-07,21,afd,21.0,22.0,-1.0,1.0,1.0396825396825395,3.119047619047619,7.6833333333333345,1.0952380952380953,1.5119047619047619,0.5119047619047619,8.666666666666666,8.73076923076923,8.055555555555555,6.814814814814815,7.821428571428571,33,26,18,27,56,84,74,530.25,False,True,,,0.39285714285714285,0.30952380952380953,0.21428571428571427,0.32142857142857145,0.6666666666666666,628,203,100,72,195,266,0.052547770700636945,0.041401273885350316,0.028662420382165606,0.042993630573248405,0.08917197452229299,0.1625615763546798,0.26,0.25,0.13846153846153847,0.21052631578947367,Opposition,0.0,1.0,20,WP20,2023,11,27
148,2023-11-10,2023-12-07,21,cdu/csu,30.0,30.0,0.0,0.0,0.4275362318840579,1.2826086956521738,4.243638676844784,0.33152173913043476,0.7880434782608695,0.16304347826086957,5.264150943396227,6.56,3.6875,4.383333333333334,3.8734177215189876,53,25,16,60,79,184,131,599.3478260869565,True,False,4.0,CDU/CSU,0.28804347826086957,0.1358695652173913,0.08695652173913043,0.32608695652173914,0.42934782608695654,628,203,100,72,195,266,0.08439490445859872,0.03980891719745223,0.025477707006369428,0.09554140127388536,0.12579617834394904,0.26108374384236455,0.25,0.2222222222222222,0.3076923076923077,0.29699248120300753,Opposition,0.0,1.0,20,WP20,2023,11,27
148,2023-11-10,2023-12-07,21,fdp,5.0,4.0,1.0,1.0,0.14509803921568626,0.43529411764705883,2.4153225806451615,0.08235294117647059,0.24705882352941178,0.10588235294117647,2.782608695652174,4.357142857142857,1.875,2.5714285714285716,1.875,23,14,8,28,32,85,62,605.7529411764706,True,False,3.0,FDP,0.27058823529411763,0.16470588235294117,0.09411764705882353,0.32941176470588235,0.3764705882352941,628,203,100,72,195,266,0.03662420382165605,0.022292993630573247,0.012738853503184714,0.044585987261146494,0.050955414012738856,0.11330049261083744,0.14,0.1111111111111111,0.14358974358974358,0.12030075187969924,Regierung,1.0,0.0,20,WP20,2023,11,27
148,2023-11-10,2023-12-07,21,grüne,15.0,14.0,1.0,1.0,0.21929824561403508,0.6578947368421053,1.2291666666666667,0.14912280701754385,0.41228070175438597,0.09649122807017543,1.2941176470588236,1.4230769230769231,0.75,1.0,0.847457627118644,51,26,20,37,59,114,100,582.7543859649123,True,False,1.0,Bündnis 90/Die Grünen,0.4473684210526316,0.22807017543859648,0.17543859649122806,0.32456140350877194,0.5175438596491229,628,203,100,72,195,266,0.08121019108280254,0.041401273885350316,0.03184713375796178,0.0589171974522293,0.09394904458598727,0.2512315270935961,0.26,0.2777777777777778,0.18974358974358974,0.22180451127819548,Regierung,1.0,0.0,20,WP20,2023,11,27
148,2023-11-10,2023-12-07,21,linke,4.0,5.0,-1.0,1.0,0.463768115942029,1.391304347826087,1.523809523809524,0.4782608695652174,0.855072463768116,0.057971014492753624,1.875,1.875,0.7142857142857143,1.1363636363636365,1.3333333333333333,24,8,7,22,24,69,49,447.7826086956522,True,False,0.0,Die Linke,0.34782608695652173,0.11594202898550725,0.10144927536231885,0.3188405797101449,0.34782608695652173,628,203,100,72,195,266,0.03821656050955414,0.012738853503184714,0.011146496815286623,0.03503184713375796,0.03821656050955414,0.11822660098522167,0.08,0.09722222222222222,0.11282051282051282,0.09022556390977443,Opposition,0.0,1.0,20,WP20,2023,11,27
148,2023-11-10,2023-12-07,21,spd,15.0,16.0,-1.0,1.0,0.20265151515151514,0.6079545454545454,1.6974358974358974,0.16477272727272727,0.35795454545454547,0.08522727272727272,1.5576923076923077,2.6666666666666665,0.8571428571428571,1.7916666666666667,1.4583333333333333,52,27,21,48,72,176,130,631.4034090909091,True,False,2.0,SPD,0.29545454545454547,0.1534090909090909,0.11931818181818182,0.2727272727272727,0.4090909090909091,628,203,100,72,195,266,0.08280254777070063,0.042993630573248405,0.03343949044585987,0.07643312101910828,0.11464968152866242,0.2561576354679803,0.27,0.2916666666666667,0.24615384615384617,0.2706766917293233,Regierung,1.0,0.0,20,WP20,2023,11,27
149,2023-12-07,2023-12-22,21,afd,21.0,21.0,0.0,0.0,1.1176470588235294,3.3529411764705883,7.804022988505747,1.1176470588235294,1.5588235294117647,0.6764705882352942,8.818181818181818,9.0,8.625,7.3,8.0,11,14,8,10,24,34,29,564.0,False,True,,,0.3235294117647059,0.4117647058823529,0.23529411764705882,0.29411764705882354,0.7058823529411765,219,37,41,24,72,90,0.0502283105022831,0.0639269406392694,0.0365296803652968,0.045662100456621,0.1095890410958904,0.2972972972972973,0.34146341463414637,0.3333333333333333,0.1388888888888889,0.26666666666666666,Opposition,0.0,1.0,20,WP20,2023,12,15
149,2023-12-07,2023-12-22,21,cdu/csu,32.0,30.0,2.0,2.0,0.3952380952380952,1.1857142857142857,3.361842105263158,0.3142857142857143,0.6428571428571429,0.22857142857142856,3.9,7.0,0.14285714285714285,3.0,3.8461538461538463,10,14,7,19,26,70,38,625.6285714285714,True,False,4.0,CDU/CSU,0.14285714285714285,0.2,0.1,0.2714285714285714,0.37142857142857144,219,37,41,24,72,90,0.045662100456621,0.0639269406392694,0.0319634703196347,0.0867579908675799,0.1187214611872146,0.2702702702702703,0.34146341463414637,0.2916666666666667,0.2638888888888889,0.28888888888888886,Opposition,0.0,1.0,20,WP20,2023,12,15
149,2023-12-07,2023-12-22,21,fdp,4.0,5.0,-1.0,1.0,0.10185185185185185,0.3055555555555556,2.0083333333333333,0.027777777777777776,0.19444444444444445,0.08333333333333333,2.3333333333333335,4.2,1.6666666666666667,1.9,2.0714285714285716,6,5,3,10,14,36,20,654.3888888888889,True,False,3.0,FDP,0.16666666666666666,0.1388888888888889,0.08333333333333333,0.2777777777777778,0.3888888888888889,219,37,41,24,72,90,0.0273972602739726,0.0228310502283105,0.0136986301369863,0.045662100456621,0.0639269406392694,0.16216216216216217,0.12195121951219512,0.125,0.1388888888888889,0.15555555555555556,Regierung,1.0,0.0,20,WP20,2023,12,15
149,2023-12-07,2023-12-22,21,grüne,15.0,15.0,0.0,0.0,0.3333333333333333,1.0,1.0252525252525253,0.2826086956521739,0.5217391304347826,0.1956521739130435,0.7777777777777778,1.7142857142857142,1.1666666666666667,0.9,0.8947368421052632,9,7,6,20,19,46,33,609.1739130434783,True,False,1.0,Bündnis 90/Die Grünen,0.1956521739130435,0.15217391304347827,0.13043478260869565,0.43478260869565216,0.41304347826086957,219,37,41,24,72,90,0.0410958904109589,0.0319634703196347,0.0273972602739726,0.091324200913242,0.0867579908675799,0.24324324324324326,0.17073170731707318,0.25,0.2777777777777778,0.2111111111111111,Regierung,1.0,0.0,20,WP20,2023,12,15
149,2023-12-07,2023-12-22,21,linke,3.0,4.0,-1.0,1.0,,,,,,,,,,,,0,0,0,0,0,0,0,,True,False,0.0,Die Linke,,,,,,219,37,41,24,72,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2023,12,15
149,2023-12-07,2023-12-22,21,spd,14.0,15.0,-1.0,1.0,0.24875621890547261,0.746268656716418,1.2905797101449274,0.208955223880597,0.43283582089552236,0.1044776119402985,1.4166666666666667,2.6666666666666665,0.375,0.9130434782608695,1.1612903225806452,12,15,8,23,31,67,46,668.2686567164179,True,False,2.0,SPD,0.1791044776119403,0.22388059701492538,0.11940298507462686,0.34328358208955223,0.4626865671641791,219,37,41,24,72,90,0.0547945205479452,0.0684931506849315,0.0365296803652968,0.1050228310502283,0.1415525114155251,0.32432432432432434,0.36585365853658536,0.3333333333333333,0.3194444444444444,0.34444444444444444,Regierung,1.0,0.0,20,WP20,2023,12,15
150,2023-12-22,2024-01-04,21,afd,21.0,21.0,0.0,0.0,,,,,,,,,,,,0,0,0,0,0,0,0,,False,True,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,2023,12,13
150,2023-12-22,2024-01-04,21,cdu/csu,32.0,32.0,0.0,0.0,,,,,,,,,,,,0,0,0,0,0,0,0,,True,False,4.0,CDU/CSU,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,2023,12,13
150,2023-12-22,2024-01-04,21,fdp,5.0,4.0,1.0,1.0,,,,,,,,,,,,0,0,0,0,0,0,0,,True,False,3.0,FDP,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,2023,12,13
150,2023-12-22,2024-01-04,21,grüne,14.0,15.0,-1.0,1.0,,,,,,,,,,,,0,0,0,0,0,0,0,,True,False,1.0,Bündnis 90/Die Grünen,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,2023,12,13
150,2023-12-22,2024-01-04,21,linke,3.0,3.0,0.0,0.0,,,,,,,,,,,,0,0,0,0,0,0,0,,True,False,0.0,Die Linke,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,2023,12,13
150,2023-12-22,2024-01-04,21,spd,14.0,14.0,0.0,0.0,,,,,,,,,,,,0,0,0,0,0,0,0,,True,False,2.0,SPD,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,2023,12,13
151,2024-01-04,2024-02-01,22,afd,22.0,21.0,1.0,1.0,1.1397849462365592,3.4193548387096775,7.745535714285714,1.1612903225806452,1.6612903225806452,0.5967741935483871,8.44,9.047619047619047,7.8,6.916666666666667,8.14,25,21,10,24,50,62,56,531.6774193548387,False,True,,,0.4032258064516129,0.3387096774193548,0.16129032258064516,0.3870967741935484,0.8064516129032258,385,102,97,37,142,217,0.06493506493506493,0.05454545454545454,0.025974025974025976,0.06233766233766234,0.12987012987012986,0.24509803921568626,0.21649484536082475,0.2702702702702703,0.16901408450704225,0.2304147465437788,Opposition,0.0,1.0,20,WP20,2024,1,28
151,2024-01-04,2024-02-01,22,cdu/csu,31.0,32.0,-1.0,1.0,0.5649717514124294,1.694915254237288,4.586142322097379,0.4830508474576271,1.0,0.211864406779661,5.5,6.615384615384615,4.0,5.529411764705882,3.913793103448276,34,26,3,34,58,118,89,657.8559322033898,True,False,4.0,CDU/CSU,0.288135593220339,0.22033898305084745,0.025423728813559324,0.288135593220339,0.4915254237288136,385,102,97,37,142,217,0.08831168831168831,0.06753246753246753,0.007792207792207792,0.08831168831168831,0.15064935064935064,0.3333333333333333,0.26804123711340205,0.08108108108108109,0.23943661971830985,0.2672811059907834,Opposition,0.0,1.0,20,WP20,2024,1,28
151,2024-01-04,2024-02-01,22,fdp,5.0,5.0,0.0,0.0,0.2564102564102564,0.7692307692307693,2.4901960784313726,0.2153846153846154,0.38461538461538464,0.16923076923076924,4.222222222222222,4.733333333333333,0.0,2.4444444444444446,1.6,9,15,5,18,40,65,51,568.7076923076924,True,False,3.0,FDP,0.13846153846153847,0.23076923076923078,0.07692307692307693,0.27692307692307694,0.6153846153846154,385,102,97,37,142,217,0.023376623376623377,0.03896103896103896,0.012987012987012988,0.046753246753246755,0.1038961038961039,0.08823529411764706,0.15463917525773196,0.13513513513513514,0.1267605633802817,0.18433179723502305,Regierung,1.0,0.0,20,WP20,2024,1,28
151,2024-01-04,2024-02-01,22,grüne,13.0,14.0,-1.0,1.0,0.3639846743295019,1.0919540229885059,1.2305194805194806,0.3448275862068966,0.5402298850574713,0.20689655172413793,1.3448275862068966,2.4285714285714284,0.2857142857142857,1.2045454545454546,0.803921568627451,29,28,14,44,51,87,77,580.7471264367816,True,False,1.0,Bündnis 90/Die Grünen,0.3333333333333333,0.3218390804597701,0.16091954022988506,0.5057471264367817,0.5862068965517241,385,102,97,37,142,217,0.07532467532467532,0.07272727272727272,0.03636363636363636,0.11428571428571428,0.13246753246753246,0.28431372549019607,0.28865979381443296,0.3783783783783784,0.30985915492957744,0.2350230414746544,Regierung,1.0,0.0,20,WP20,2024,1,28
151,2024-01-04,2024-02-01,22,linke,4.0,3.0,1.0,1.0,,,,,,,,,,,,0,0,0,0,0,0,0,,True,False,0.0,Die Linke,,,,,,385,102,97,37,142,217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2024,1,28
151,2024-01-04,2024-02-01,22,spd,14.0,14.0,0.0,0.0,0.2985507246376811,0.8956521739130435,1.6649122807017542,0.26956521739130435,0.43478260869565216,0.19130434782608696,1.8666666666666667,2.0714285714285716,0.3333333333333333,2.0434782608695654,1.1470588235294117,30,28,15,46,68,115,95,665.1652173913044,True,False,2.0,SPD,0.2608695652173913,0.24347826086956523,0.13043478260869565,0.4,0.591304347826087,385,102,97,37,142,217,0.07792207792207792,0.07272727272727272,0.03896103896103896,0.11948051948051948,0.17662337662337663,0.29411764705882354,0.28865979381443296,0.40540540540540543,0.323943661971831,0.31336405529953915,Regierung,1.0,0.0,20,WP20,2024,1,28
152,2024-02-01,2024-03-07,19,afd,19.0,22.0,-3.0,3.0,1.0634920634920635,3.1904761904761907,6.852678571428571,1.1428571428571428,1.6666666666666667,0.38095238095238093,8.5,7.823529411764706,8.5,5.416666666666667,7.177777777777778,22,17,8,24,45,63,56,517.1111111111111,False,True,,,0.3492063492063492,0.2698412698412698,0.12698412698412698,0.38095238095238093,0.7142857142857143,445,132,75,45,132,209,0.04943820224719101,0.038202247191011236,0.017977528089887642,0.05393258426966292,0.10112359550561797,0.16666666666666666,0.22666666666666666,0.17777777777777778,0.18181818181818182,0.215311004784689,Opposition,0.0,1.0,20,WP20,2024,2,35
152,2024-02-01,2024-03-07,19,cdu/csu,30.0,31.0,-1.0,1.0,0.41333333333333333,1.24,4.071161048689138,0.344,0.776,0.12,5.67741935483871,4.947368421052632,3.8,4.290322580645161,3.2033898305084745,31,19,5,31,59,125,89,642.984,True,False,4.0,CDU/CSU,0.248,0.152,0.04,0.248,0.472,445,132,75,45,132,209,0.0696629213483146,0.04269662921348315,0.011235955056179775,0.0696629213483146,0.13258426966292136,0.23484848484848486,0.25333333333333335,0.1111111111111111,0.23484848484848486,0.2822966507177033,Opposition,0.0,1.0,20,WP20,2024,2,35
