poll_interval_id,poll_date,next_poll_date,afd_support_t,party_clean,party_support_t,party_support_t_minus_1,party_support_change,party_support_change_abs,mean_populism_score,mean_populism_sum,mean_gal_tan_score,mean_P1_people,mean_P2_anti_elite,mean_P3_outgroup,mean_G1_environment,mean_G2_migration,mean_G3_society,mean_G4_civil_rights,mean_G5_cosmopolitanism,n_speeches_environment,n_speeches_migration,n_speeches_society,n_speeches_civil_rights,n_speeches_cosmopolitanism,n_speeches,n_speeches_with_gal_tan,mean_word_count,is_mainstream_party,is_afd,afd_proximity_ordinal,afd_proximity_label,share_environment_of_party_speeches,share_migration_of_party_speeches,share_society_of_party_speeches,share_civil_rights_of_party_speeches,share_cosmopolitanism_of_party_speeches,n_mainstream_speeches,n_mainstream_speeches_environment,n_mainstream_speeches_migration,n_mainstream_speeches_society,n_mainstream_speeches_civil_rights,n_mainstream_speeches_cosmopolitanism,share_environment_of_mainstream_speeches,share_migration_of_mainstream_speeches,share_society_of_mainstream_speeches,share_civil_rights_of_mainstream_speeches,share_cosmopolitanism_of_mainstream_speeches,share_party_of_mainstream_environment_speeches,share_party_of_mainstream_migration_speeches,share_party_of_mainstream_society_speeches,share_party_of_mainstream_civil_rights_speeches,share_party_of_mainstream_cosmopolitanism_speeches,government_label_interval,is_government,is_opposition,wahlperiode,wahlperiode_cat,poll_year,poll_month,interval_length_days,afd_mean_populism_score,afd_mean_populism_sum,afd_mean_gal_tan_score,afd_mean_P1_people,afd_mean_P2_anti_elite,afd_mean_P3_outgroup,afd_mean_G1_environment,afd_mean_G2_migration,afd_mean_G3_society,afd_mean_G4_civil_rights,afd_mean_G5_cosmopolitanism,afd_n_speeches,afd_n_speeches_with_gal_tan,afd_n_speeches_environment,afd_n_speeches_migration,afd_n_speeches_society,afd_n_speeches_civil_rights,afd_n_speeches_cosmopolitanism,afd_share_environment_of_party_speeches,afd_share_migration_of_party_speeches,afd_share_society_of_party_speeches,afd_share_civil_rights_of_party_speeches,afd_share_cosmopolitanism_of_party_speeches,populism_distance_to_afd,populism_sum_distance_to_afd,gal_tan_distance_to_afd,P1_people_distance_to_afd,P2_anti_elite_distance_to_afd,P3_outgroup_distance_to_afd,G1_environment_distance_to_afd,G2_migration_distance_to_afd,G3_society_distance_to_afd,G4_civil_rights_distance_to_afd,G5_cosmopolitanism_distance_to_afd
138,2023-06-23,2023-07-06,19,fdp,6.0,7.0,-1.0,1.0,0.08,0.24,2.1818181818181817,0.12,0.08,0.04,2.4285714285714284,2.8181818181818183,0.0,0.0,1.6153846153846154,7,11,1,4,13,25,22,636.88,True,False,3.0,FDP,0.28,0.44,0.04,0.16,0.52,147,48,31,7,23,74,0.047619047619047616,0.07482993197278912,0.006802721088435374,0.027210884353741496,0.08843537414965986,0.14583333333333334,0.3548387096774194,0.14285714285714285,0.17391304347826086,0.17567567567567569,Regierung,1.0,0.0,20,WP20,2023,6,13,1.1481481481481481,3.4444444444444446,8.130208333333334,1.1666666666666667,1.6666666666666667,0.6111111111111112,8.75,9.0,8.4,7.833333333333333,8.0,18,16,8,6,5,6,15,0.4444444444444444,0.3333333333333333,0.2777777777777778,0.3333333333333333,0.8333333333333334,1.068148148148148,3.2044444444444444,5.948390151515152,1.0466666666666669,1.5866666666666667,0.5711111111111111,6.321428571428571,6.181818181818182,8.4,7.833333333333333,6.384615384615385
138,2023-06-23,2023-07-06,19,grüne,15.0,15.0,0.0,0.0,0.21333333333333332,0.64,1.2380952380952381,0.2,0.36,0.08,1.1818181818181819,2.2,0.5,0.4,1.4285714285714286,11,5,2,5,14,25,21,620.44,True,False,1.0,Bündnis 90/Die Grünen,0.44,0.2,0.08,0.2,0.56,147,48,31,7,23,74,0.07482993197278912,0.034013605442176874,0.013605442176870748,0.034013605442176874,0.09523809523809523,0.22916666666666666,0.16129032258064516,0.2857142857142857,0.21739130434782608,0.1891891891891892,Regierung,1.0,0.0,20,WP20,2023,6,13,1.1481481481481481,3.4444444444444446,8.130208333333334,1.1666666666666667,1.6666666666666667,0.6111111111111112,8.75,9.0,8.4,7.833333333333333,8.0,18,16,8,6,5,6,15,0.4444444444444444,0.3333333333333333,0.2777777777777778,0.3333333333333333,0.8333333333333334,0.9348148148148148,2.8044444444444445,6.892113095238096,0.9666666666666668,1.3066666666666666,0.5311111111111112,7.568181818181818,6.8,7.9,7.433333333333333,6.571428571428571
138,2023-06-23,2023-07-06,19,linke,4.0,4.0,0.0,0.0,0.5185185185185185,1.5555555555555556,1.7179487179487178,0.4444444444444444,1.1111111111111112,0.0,1.6666666666666667,1.3333333333333333,1.0,0.6666666666666666,2.1666666666666665,6,3,1,3,6,18,13,454.22222222222223,True,False,0.0,Die Linke,0.3333333333333333,0.16666666666666666,0.05555555555555555,0.16666666666666666,0.3333333333333333,147,48,31,7,23,74,0.04081632653061224,0.02040816326530612,0.006802721088435374,0.02040816326530612,0.04081632653061224,0.125,0.0967741935483871,0.14285714285714285,0.13043478260869565,0.08108108108108109,Opposition,0.0,1.0,20,WP20,2023,6,13,1.1481481481481481,3.4444444444444446,8.130208333333334,1.1666666666666667,1.6666666666666667,0.6111111111111112,8.75,9.0,8.4,7.833333333333333,8.0,18,16,8,6,5,6,15,0.4444444444444444,0.3333333333333333,0.2777777777777778,0.3333333333333333,0.8333333333333334,0.6296296296296297,1.888888888888889,6.412259615384616,0.7222222222222223,0.5555555555555556,0.6111111111111112,7.083333333333333,7.666666666666667,7.4,7.166666666666666,5.833333333333334
138,2023-06-23,2023-07-06,19,spd,17.0,18.0,-1.0,1.0,0.15789473684210523,0.47368421052631576,1.3988095238095237,0.13157894736842105,0.3157894736842105,0.02631578947368421,1.5384615384615385,2.0,0.5,0.8571428571428571,1.35,13,5,2,7,20,38,28,620.2105263157895,True,False,2.0,SPD,0.34210526315789475,0.13157894736842105,0.05263157894736842,0.18421052631578946,0.5263157894736842,147,48,31,7,23,74,0.08843537414965986,0.034013605442176874,0.013605442176870748,0.047619047619047616,0.1360544217687075,0.2708333333333333,0.16129032258064516,0.2857142857142857,0.30434782608695654,0.2702702702702703,Regierung,1.0,0.0,20,WP20,2023,6,13,1.1481481481481481,3.4444444444444446,8.130208333333334,1.1666666666666667,1.6666666666666667,0.6111111111111112,8.75,9.0,8.4,7.833333333333333,8.0,18,16,8,6,5,6,15,0.4444444444444444,0.3333333333333333,0.2777777777777778,0.3333333333333333,0.8333333333333334,0.9902534113060429,2.9707602339181287,6.73139880952381,1.0350877192982457,1.3508771929824563,0.584795321637427,7.211538461538462,7.0,7.9,6.976190476190476,6.65
139,2023-07-06,2023-07-21,20,cdu/csu,28.0,29.0,-1.0,1.0,0.3005464480874317,0.9016393442622951,3.575,0.18032786885245902,0.6557377049180327,0.06557377049180328,5.571428571428571,3.5,2.0,2.789473684210526,2.5714285714285716,14,6,6,19,21,61,40,627.311475409836,True,False,4.0,CDU/CSU,0.22950819672131148,0.09836065573770492,0.09836065573770492,0.3114754098360656,0.3442622950819672,217,67,25,21,73,79,0.06451612903225806,0.027649769585253458,0.027649769585253458,0.08755760368663594,0.0967741935483871,0.208955223880597,0.24,0.2857142857142857,0.2602739726027397,0.26582278481012656,Opposition,0.0,1.0,20,WP20,2023,7,15,0.8387096774193549,2.5161290322580645,7.352564102564102,0.8387096774193549,1.3870967741935485,0.2903225806451613,8.416666666666666,8.2,8.0,7.1,7.823529411764706,31,26,12,5,6,10,17,0.3870967741935484,0.16129032258064516,0.1935483870967742,0.3225806451612903,0.5483870967741935,0.5381632293319232,1.6144896879957695,3.777564102564102,0.6583818085668959,0.7313590692755157,0.22474881015335801,2.845238095238095,4.699999999999999,6.0,4.310526315789474,5.252100840336134
139,2023-07-06,2023-07-21,20,fdp,7.0,6.0,1.0,1.0,0.125,0.375,2.352272727272727,0.03125,0.21875,0.125,3.142857142857143,3.6,1.0,2.230769230769231,1.75,7,5,3,13,12,32,22,623.4375,True,False,3.0,FDP,0.21875,0.15625,0.09375,0.40625,0.375,217,67,25,21,73,79,0.03225806451612903,0.02304147465437788,0.013824884792626729,0.059907834101382486,0.055299539170506916,0.1044776119402985,0.2,0.14285714285714285,0.1780821917808219,0.1518987341772152,Regierung,1.0,0.0,20,WP20,2023,7,15,0.8387096774193549,2.5161290322580645,7.352564102564102,0.8387096774193549,1.3870967741935485,0.2903225806451613,8.416666666666666,8.2,8.0,7.1,7.823529411764706,31,26,12,5,6,10,17,0.3870967741935484,0.16129032258064516,0.1935483870967742,0.3225806451612903,0.5483870967741935,0.7137096774193549,2.1411290322580645,5.000291375291376,0.8074596774193549,1.1683467741935485,0.1653225806451613,5.273809523809524,4.6,7.0,4.869230769230769,6.073529411764706
139,2023-07-06,2023-07-21,20,grüne,14.0,15.0,-1.0,1.0,0.15833333333333333,0.475,1.140625,0.05,0.325,0.1,1.1875,2.4,0.5,0.75,1.2352941176470589,16,5,6,12,17,40,32,593.8,True,False,1.0,Bündnis 90/Die Grünen,0.4,0.125,0.15,0.3,0.425,217,67,25,21,73,79,0.07373271889400922,0.02304147465437788,0.027649769585253458,0.055299539170506916,0.07834101382488479,0.23880597014925373,0.2,0.2857142857142857,0.1643835616438356,0.21518987341772153,Regierung,1.0,0.0,20,WP20,2023,7,15,0.8387096774193549,2.5161290322580645,7.352564102564102,0.8387096774193549,1.3870967741935485,0.2903225806451613,8.416666666666666,8.2,8.0,7.1,7.823529411764706,31,26,12,5,6,10,17,0.3870967741935484,0.16129032258064516,0.1935483870967742,0.3225806451612903,0.5483870967741935,0.6803763440860215,2.0411290322580644,6.211939102564102,0.7887096774193548,1.0620967741935485,0.1903225806451613,7.229166666666666,5.799999999999999,7.5,6.35,6.588235294117647
139,2023-07-06,2023-07-21,20,linke,4.0,4.0,0.0,0.0,0.47222222222222215,1.4166666666666667,2.0637254901960786,0.3333333333333333,0.9583333333333334,0.125,1.875,1.5,0.0,1.5,2.7142857142857144,8,2,2,10,7,24,17,458.6666666666667,True,False,0.0,Die Linke,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.4166666666666667,0.2916666666666667,217,67,25,21,73,79,0.03686635944700461,0.009216589861751152,0.009216589861751152,0.04608294930875576,0.03225806451612903,0.11940298507462686,0.08,0.09523809523809523,0.136986301369863,0.08860759493670886,Opposition,0.0,1.0,20,WP20,2023,7,15,0.8387096774193549,2.5161290322580645,7.352564102564102,0.8387096774193549,1.3870967741935485,0.2903225806451613,8.416666666666666,8.2,8.0,7.1,7.823529411764706,31,26,12,5,6,10,17,0.3870967741935484,0.16129032258064516,0.1935483870967742,0.3225806451612903,0.5483870967741935,0.3664874551971327,1.0994623655913978,5.288838612368023,0.5053763440860215,0.4287634408602151,0.1653225806451613,6.541666666666666,6.699999999999999,8.0,5.6,5.109243697478991
139,2023-07-06,2023-07-21,20,spd,18.0,17.0,1.0,1.0,0.14444444444444443,0.43333333333333335,1.7192028985507246,0.1,0.26666666666666666,0.06666666666666667,1.8636363636363635,2.7142857142857144,1.25,1.4736842105263157,1.9090909090909092,22,7,4,19,22,60,46,656.1833333333333,True,False,2.0,SPD,0.36666666666666664,0.11666666666666667,0.06666666666666667,0.31666666666666665,0.36666666666666664,217,67,25,21,73,79,0.10138248847926268,0.03225806451612903,0.018433179723502304,0.08755760368663594,0.10138248847926268,0.3283582089552239,0.28,0.19047619047619047,0.2602739726027397,0.27848101265822783,Regierung,1.0,0.0,20,WP20,2023,7,15,0.8387096774193549,2.5161290322580645,7.352564102564102,0.8387096774193549,1.3870967741935485,0.2903225806451613,8.416666666666666,8.2,8.0,7.1,7.823529411764706,31,26,12,5,6,10,17,0.3870967741935484,0.16129032258064516,0.1935483870967742,0.3225806451612903,0.5483870967741935,0.6942652329749104,2.0827956989247314,5.633361204013378,0.7387096774193549,1.1204301075268819,0.22365591397849466,6.553030303030303,5.485714285714285,6.75,5.626315789473684,5.9144385026737964
140,2023-07-21,2023-08-04,20,cdu/csu,28.0,28.0,0.0,0.0,,,,,,,,,,,,0,0,0,0,0,0,0,,True,False,4.0,CDU/CSU,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,2023,7,14,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
140,2023-07-21,2023-08-04,20,fdp,7.0,7.0,0.0,0.0,,,,,,,,,,,,0,0,0,0,0,0,0,,True,False,3.0,FDP,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,2023,7,14,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
140,2023-07-21,2023-08-04,20,grüne,13.0,14.0,-1.0,1.0,,,,,,,,,,,,0,0,0,0,0,0,0,,True,False,1.0,Bündnis 90/Die Grünen,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,2023,7,14,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
140,2023-07-21,2023-08-04,20,linke,4.0,4.0,0.0,0.0,,,,,,,,,,,,0,0,0,0,0,0,0,,True,False,0.0,Die Linke,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,2023,7,14,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
140,2023-07-21,2023-08-04,20,spd,18.0,18.0,0.0,0.0,,,,,,,,,,,,0,0,0,0,0,0,0,,True,False,2.0,SPD,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,2023,7,14,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
141,2023-08-04,2023-08-18,21,cdu/csu,27.0,28.0,-1.0,1.0,,,,,,,,,,,,0,0,0,0,0,0,0,,True,False,4.0,CDU/CSU,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,2023,8,14,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
141,2023-08-04,2023-08-18,21,fdp,7.0,7.0,0.0,0.0,,,,,,,,,,,,0,0,0,0,0,0,0,,True,False,3.0,FDP,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,2023,8,14,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
141,2023-08-04,2023-08-18,21,grüne,15.0,13.0,2.0,2.0,,,,,,,,,,,,0,0,0,0,0,0,0,,True,False,1.0,Bündnis 90/Die Grünen,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,2023,8,14,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
141,2023-08-04,2023-08-18,21,linke,4.0,4.0,0.0,0.0,,,,,,,,,,,,0,0,0,0,0,0,0,,True,False,0.0,Die Linke,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,2023,8,14,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
141,2023-08-04,2023-08-18,21,spd,17.0,18.0,-1.0,1.0,,,,,,,,,,,,0,0,0,0,0,0,0,,True,False,2.0,SPD,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,2023,8,14,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
142,2023-08-18,2023-08-31,21,cdu/csu,27.0,27.0,0.0,0.0,,,,,,,,,,,,0,0,0,0,0,0,0,,True,False,4.0,CDU/CSU,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,2023,8,13,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
142,2023-08-18,2023-08-31,21,fdp,7.0,7.0,0.0,0.0,,,,,,,,,,,,0,0,0,0,0,0,0,,True,False,3.0,FDP,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,2023,8,13,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
142,2023-08-18,2023-08-31,21,grüne,14.0,15.0,-1.0,1.0,,,,,,,,,,,,0,0,0,0,0,0,0,,True,False,1.0,Bündnis 90/Die Grünen,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,2023,8,13,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
142,2023-08-18,2023-08-31,21,linke,4.0,4.0,0.0,0.0,,,,,,,,,,,,0,0,0,0,0,0,0,,True,False,0.0,Die Linke,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,2023,8,13,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
142,2023-08-18,2023-08-31,21,spd,17.0,17.0,0.0,0.0,,,,,,,,,,,,0,0,0,0,0,0,0,,True,False,2.0,SPD,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,2023,8,13,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
143,2023-08-31,2023-09-15,22,cdu/csu,29.0,27.0,2.0,2.0,0.5151515151515151,1.5454545454545454,4.928362573099416,0.375,1.1022727272727273,0.06818181818181818,5.21875,7.4,6.4,4.75,4.5,32,10,5,12,30,88,57,751.375,True,False,4.0,CDU/CSU,0.36363636363636365,0.11363636363636363,0.056818181818181816,0.13636363636363635,0.3409090909090909,300,129,34,27,45,114,0.10666666666666667,0.03333333333333333,0.016666666666666666,0.04,0.1,0.24806201550387597,0.29411764705882354,0.18518518518518517,0.26666666666666666,0.2631578947368421,Opposition,0.0,1.0,20,WP20,2023,8,15,1.2246376811594202,3.6739130434782608,8.142592592592592,1.2391304347826086,1.8043478260869565,0.6304347826086957,8.758620689655173,8.526315789473685,8.615384615384615,7.173913043478261,8.0,46,45,29,19,13,23,35,0.6304347826086957,0.41304347826086957,0.2826086956521739,0.5,0.7608695652173914,0.709486166007905,2.1284584980237153,3.2142300194931765,0.8641304347826086,0.7020750988142292,0.5622529644268774,3.5398706896551726,1.1263157894736846,2.2153846153846146,2.4239130434782608,3.5
143,2023-08-31,2023-09-15,22,fdp,6.0,7.0,-1.0,1.0,0.1111111111111111,0.3333333333333333,2.35,0.044444444444444446,0.26666666666666666,0.022222222222222223,3.2,2.0,3.0,0.75,1.6,15,3,1,4,15,45,30,679.4666666666667,True,False,3.0,FDP,0.3333333333333333,0.06666666666666667,0.022222222222222223,0.08888888888888889,0.3333333333333333,300,129,34,27,45,114,0.05,0.01,0.0033333333333333335,0.013333333333333334,0.05,0.11627906976744186,0.08823529411764706,0.037037037037037035,0.08888888888888889,0.13157894736842105,Regierung,1.0,0.0,20,WP20,2023,8,15,1.2246376811594202,3.6739130434782608,8.142592592592592,1.2391304347826086,1.8043478260869565,0.6304347826086957,8.758620689655173,8.526315789473685,8.615384615384615,7.173913043478261,8.0,46,45,29,19,13,23,35,0.6304347826086957,0.41304347826086957,0.2826086956521739,0.5,0.7608695652173914,1.113526570048309,3.3405797101449273,5.792592592592593,1.1946859903381641,1.53768115942029,0.6082125603864734,5.558620689655172,6.526315789473685,5.615384615384615,6.423913043478261,6.4
143,2023-08-31,2023-09-15,22,grüne,14.0,14.0,0.0,0.0,0.26543209876543206,0.7962962962962963,1.0988372093023255,0.24074074074074073,0.42592592592592593,0.12962962962962962,1.2580645161290323,1.5,0.4444444444444444,0.8888888888888888,0.75,31,8,9,9,24,54,43,646.5,True,False,1.0,Bündnis 90/Die Grünen,0.5740740740740741,0.14814814814814814,0.16666666666666666,0.16666666666666666,0.4444444444444444,300,129,34,27,45,114,0.10333333333333333,0.02666666666666667,0.03,0.03,0.08,0.24031007751937986,0.23529411764705882,0.3333333333333333,0.2,0.21052631578947367,Regierung,1.0,0.0,20,WP20,2023,8,15,1.2246376811594202,3.6739130434782608,8.142592592592592,1.2391304347826086,1.8043478260869565,0.6304347826086957,8.758620689655173,8.526315789473685,8.615384615384615,7.173913043478261,8.0,46,45,29,19,13,23,35,0.6304347826086957,0.41304347826086957,0.2826086956521739,0.5,0.7608695652173914,0.9592055823939881,2.8776167471819645,7.043755383290267,0.998389694041868,1.3784219001610305,0.500805152979066,7.500556173526141,7.026315789473685,8.17094017094017,6.285024154589372,7.25
143,2023-08-31,2023-09-15,22,linke,4.0,4.0,0.0,0.0,0.6896551724137931,2.0689655172413794,3.568627450980392,0.7931034482758621,1.2413793103448276,0.034482758620689655,4.0,3.5,,2.0,2.6666666666666665,11,2,0,1,9,29,17,503.3448275862069,True,False,0.0,Die Linke,0.3793103448275862,0.06896551724137931,0.0,0.034482758620689655,0.3103448275862069,300,129,34,27,45,114,0.03666666666666667,0.006666666666666667,0.0,0.0033333333333333335,0.03,0.08527131782945736,0.058823529411764705,0.0,0.022222222222222223,0.07894736842105263,Opposition,0.0,1.0,20,WP20,2023,8,15,1.2246376811594202,3.6739130434782608,8.142592592592592,1.2391304347826086,1.8043478260869565,0.6304347826086957,8.758620689655173,8.526315789473685,8.615384615384615,7.173913043478261,8.0,46,45,29,19,13,23,35,0.6304347826086957,0.41304347826086957,0.2826086956521739,0.5,0.7608695652173914,0.534982508745627,1.6049475262368813,4.5739651416122005,0.44602698650674655,0.5629685157421289,0.5959520239880061,4.758620689655173,5.026315789473685,,5.173913043478261,5.333333333333334
143,2023-08-31,2023-09-15,22,spd,16.0,17.0,-1.0,1.0,0.14285714285714285,0.42857142857142855,1.2857142857142858,0.11904761904761904,0.27380952380952384,0.03571428571428571,1.45,2.0,1.0,1.0526315789473684,1.0833333333333333,40,11,12,19,36,84,70,698.797619047619,True,False,2.0,SPD,0.47619047619047616,0.13095238095238096,0.14285714285714285,0.2261904761904762,0.42857142857142855,300,129,34,27,45,114,0.13333333333333333,0.03666666666666667,0.04,0.06333333333333334,0.12,0.31007751937984496,0.3235294117647059,0.4444444444444444,0.4222222222222222,0.3157894736842105,Regierung,1.0,0.0,20,WP20,2023,8,15,1.2246376811594202,3.6739130434782608,8.142592592592592,1.2391304347826086,1.8043478260869565,0.6304347826086957,8.758620689655173,8.526315789473685,8.615384615384615,7.173913043478261,8.0,46,45,29,19,13,23,35,0.6304347826086957,0.41304347826086957,0.2826086956521739,0.5,0.7608695652173914,1.0817805383022774,3.2453416149068324,6.856878306878307,1.1200828157349896,1.5305383022774328,0.59472049689441,7.308620689655172,6.526315789473685,7.615384615384615,6.121281464530893,6.916666666666667
144,2023-09-15,2023-09-28,22,cdu/csu,28.0,29.0,-1.0,1.0,0.3950617283950617,1.1851851851851851,4.5256410256410255,0.32407407407407407,0.7592592592592593,0.10185185185185185,5.25,6.5,2.25,4.842105263157895,4.447368421052632,28,20,4,19,38,108,65,557.0833333333334,True,False,4.0,CDU/CSU,0.25925925925925924,0.18518518518518517,0.037037037037037035,0.17592592592592593,0.35185185185185186,369,95,59,25,69,111,0.07588075880758807,0.05420054200542006,0.01084010840108401,0.051490514905149054,0.10298102981029811,0.29473684210526313,0.3389830508474576,0.16,0.2753623188405797,0.34234234234234234,Opposition,0.0,1.0,20,WP20,2023,9,13,0.8758169934640523,2.627450980392157,7.768018018018019,0.8627450980392157,1.3333333333333333,0.43137254901960786,9.266666666666667,8.714285714285714,8.833333333333334,6.3076923076923075,8.03448275862069,51,37,15,14,12,13,29,0.29411764705882354,0.27450980392156865,0.23529411764705882,0.2549019607843137,0.5686274509803921,0.4807552650689906,1.4422657952069717,3.242376992376993,0.5386710239651417,0.574074074074074,0.329520697167756,4.0166666666666675,2.2142857142857135,6.583333333333334,1.4655870445344128,3.5871143375680585
144,2023-09-15,2023-09-28,22,fdp,7.0,6.0,1.0,1.0,0.13559322033898305,0.4067796610169492,2.4710144927536235,0.05084745762711865,0.3220338983050847,0.03389830508474576,2.5714285714285716,6.0,0.0,2.0,2.0,7,6,1,9,18,59,23,546.9322033898305,True,False,3.0,FDP,0.11864406779661017,0.1016949152542373,0.01694915254237288,0.15254237288135594,0.3050847457627119,369,95,59,25,69,111,0.018970189701897018,0.016260162601626018,0.0027100271002710027,0.024390243902439025,0.04878048780487805,0.07368421052631578,0.1016949152542373,0.04,0.13043478260869565,0.16216216216216217,Regierung,1.0,0.0,20,WP20,2023,9,13,0.8758169934640523,2.627450980392157,7.768018018018019,0.8627450980392157,1.3333333333333333,0.43137254901960786,9.266666666666667,8.714285714285714,8.833333333333334,6.3076923076923075,8.03448275862069,51,37,15,14,12,13,29,0.29411764705882354,0.27450980392156865,0.23529411764705882,0.2549019607843137,0.5686274509803921,0.7402237731250693,2.2206713193752075,5.297003525264396,0.8118976404120971,1.0112994350282485,0.3974742439348621,6.695238095238096,2.7142857142857135,8.833333333333334,4.3076923076923075,6.03448275862069
144,2023-09-15,2023-09-28,22,grüne,15.0,14.0,1.0,1.0,0.21839080459770113,0.6551724137931034,1.2060185185185184,0.20689655172413793,0.3793103448275862,0.06896551724137931,1.3333333333333333,1.4444444444444444,0.2857142857142857,0.8461538461538461,1.263157894736842,18,9,7,13,19,58,36,601.9310344827586,True,False,1.0,Bündnis 90/Die Grünen,0.3103448275862069,0.15517241379310345,0.1206896551724138,0.22413793103448276,0.3275862068965517,369,95,59,25,69,111,0.04878048780487805,0.024390243902439025,0.018970189701897018,0.03523035230352303,0.051490514905149054,0.18947368421052632,0.15254237288135594,0.28,0.18840579710144928,0.17117117117117117,Regierung,1.0,0.0,20,WP20,2023,9,13,0.8758169934640523,2.627450980392157,7.768018018018019,0.8627450980392157,1.3333333333333333,0.43137254901960786,9.266666666666667,8.714285714285714,8.833333333333334,6.3076923076923075,8.03448275862069,51,37,15,14,12,13,29,0.29411764705882354,0.27450980392156865,0.23529411764705882,0.2549019607843137,0.5686274509803921,0.6574261888663512,1.9722785665990534,6.561999499499501,0.6558485463150778,0.9540229885057471,0.36240703177822853,7.9333333333333345,7.269841269841269,8.547619047619047,5.461538461538462,6.771324863883848
144,2023-09-15,2023-09-28,22,linke,4.0,4.0,0.0,0.0,0.4308943089430894,1.2926829268292683,1.9545454545454546,0.4146341463414634,0.7560975609756098,0.12195121951219512,1.7272727272727273,3.8333333333333335,1.0,1.4285714285714286,1.7142857142857142,11,6,2,7,7,41,22,464.4146341463415,True,False,0.0,Die Linke,0.2682926829268293,0.14634146341463414,0.04878048780487805,0.17073170731707318,0.17073170731707318,369,95,59,25,69,111,0.02981029810298103,0.016260162601626018,0.005420054200542005,0.018970189701897018,0.018970189701897018,0.11578947368421053,0.1016949152542373,0.08,0.10144927536231885,0.06306306306306306,Opposition,0.0,1.0,20,WP20,2023,9,13,0.8758169934640523,2.627450980392157,7.768018018018019,0.8627450980392157,1.3333333333333333,0.43137254901960786,9.266666666666667,8.714285714285714,8.833333333333334,6.3076923076923075,8.03448275862069,51,37,15,14,12,13,29,0.29411764705882354,0.27450980392156865,0.23529411764705882,0.2549019607843137,0.5686274509803921,0.4449226845209629,1.3347680535628885,5.813472563472564,0.44811095169775234,0.5772357723577235,0.30942132950741275,7.53939393939394,4.88095238095238,7.833333333333334,4.879120879120879,6.320197044334976
144,2023-09-15,2023-09-28,22,spd,16.0,16.0,0.0,0.0,0.19093851132686082,0.5728155339805825,1.493279569892473,0.1262135922330097,0.3592233009708738,0.08737864077669903,1.3225806451612903,3.2777777777777777,0.7272727272727273,1.0476190476190477,1.2413793103448276,31,18,11,21,29,103,62,586.2038834951456,True,False,2.0,SPD,0.30097087378640774,0.17475728155339806,0.10679611650485436,0.20388349514563106,0.2815533980582524,369,95,59,25,69,111,0.08401084010840108,0.04878048780487805,0.02981029810298103,0.056910569105691054,0.07859078590785908,0.3263157894736842,0.3050847457627119,0.44,0.30434782608695654,0.26126126126126126,Regierung,1.0,0.0,20,WP20,2023,9,13,0.8758169934640523,2.627450980392157,7.768018018018019,0.8627450980392157,1.3333333333333333,0.43137254901960786,9.266666666666667,8.714285714285714,8.833333333333334,6.3076923076923075,8.03448275862069,51,37,15,14,12,13,29,0.29411764705882354,0.27450980392156865,0.23529411764705882,0.2549019607843137,0.5686274509803921,0.6848784821371915,2.0546354464115746,6.274738448125546,0.7365315058062061,0.9741100323624594,0.3439939082429088,7.9440860215053775,5.436507936507936,8.106060606060607,5.26007326007326,6.793103448275863
